in s,C1 in V,C2 in V
-2.210880E+00,2.00195E+00,2.09961E-01
-2.209920E+00,2.08008E+00,2.19727E-01
-2.208960E+00,2.02148E+00,2.78320E-01
-2.208000E+00,2.11914E+00,2.97852E-01
-2.207040E+00,2.08008E+00,3.17383E-01
-2.206080E+00,2.06055E+00,3.17383E-01
-2.205120E+00,2.06055E+00,3.56445E-01
-2.204160E+00,2.11914E+00,3.36914E-01
-2.203200E+00,2.09961E+00,3.75977E-01
-2.202240E+00,2.15820E+00,3.75977E-01
-2.201280E+00,2.09961E+00,4.15039E-01
-2.200320E+00,2.11914E+00,3.85742E-01
-2.199360E+00,2.15820E+00,4.34570E-01
-2.198400E+00,2.15820E+00,4.54102E-01
-2.197440E+00,2.11914E+00,4.63867E-01
-2.196480E+00,2.09961E+00,4.54102E-01
-2.195520E+00,2.15820E+00,5.02930E-01
-2.194560E+00,2.15820E+00,5.51758E-01
-2.193600E+00,2.17773E+00,5.41992E-01
-2.192640E+00,2.15820E+00,5.61523E-01
-2.191680E+00,2.17773E+00,5.81055E-01
-2.190720E+00,2.19727E+00,5.61523E-01
-2.189760E+00,2.15820E+00,6.20117E-01
-2.188800E+00,2.21680E+00,6.10352E-01
-2.187840E+00,2.19727E+00,6.49414E-01
-2.186880E+00,2.25586E+00,6.68945E-01
-2.185920E+00,2.21680E+00,6.88477E-01
-2.184960E+00,2.33398E+00,7.08008E-01
-2.184000E+00,2.29492E+00,6.88477E-01
-2.183040E+00,2.23633E+00,7.08008E-01
-2.182080E+00,2.25586E+00,7.47070E-01
-2.181120E+00,2.25586E+00,7.86133E-01
-2.180160E+00,2.23633E+00,7.86133E-01
-2.179200E+00,2.27539E+00,8.15430E-01
-2.178240E+00,2.29492E+00,8.15430E-01
-2.177280E+00,2.23633E+00,8.64258E-01
-2.176320E+00,2.31445E+00,8.54492E-01
-2.175360E+00,2.25586E+00,8.83789E-01
-2.174400E+00,2.31445E+00,9.03320E-01
-2.173440E+00,2.31445E+00,9.03320E-01
-2.172480E+00,2.31445E+00,8.93555E-01
-2.171520E+00,2.33398E+00,9.71680E-01
-2.170560E+00,2.33398E+00,9.52148E-01
-2.169600E+00,2.33398E+00,1.00098E+00
-2.168640E+00,2.37305E+00,9.71680E-01
-2.167680E+00,2.33398E+00,1.03027E+00
-2.166720E+00,2.31445E+00,1.04980E+00
-2.165760E+00,2.35352E+00,1.02051E+00
-2.164800E+00,2.35352E+00,1.04980E+00
-2.163840E+00,2.39258E+00,1.07910E+00
-2.162880E+00,2.29492E+00,1.07910E+00
-2.161920E+00,2.33398E+00,1.10840E+00
-2.160960E+00,2.41211E+00,1.11816E+00
-2.160000E+00,2.41211E+00,1.11816E+00
-2.159040E+00,2.39258E+00,1.16699E+00
-2.158080E+00,2.37305E+00,1.17676E+00
-2.157120E+00,2.39258E+00,1.18652E+00
-2.156160E+00,2.39258E+00,1.21582E+00
-2.155200E+00,2.37305E+00,1.21582E+00
-2.154240E+00,2.41211E+00,1.22559E+00
-2.153280E+00,2.37305E+00,1.26465E+00
-2.152320E+00,2.35352E+00,1.25488E+00
-2.151360E+00,2.41211E+00,1.32324E+00
-2.150400E+00,2.41211E+00,1.30371E+00
-2.149440E+00,2.47070E+00,1.30371E+00
-2.148480E+00,2.43164E+00,1.32324E+00
-2.147520E+00,2.43164E+00,1.35254E+00
-2.146560E+00,2.37305E+00,1.38184E+00
-2.145600E+00,2.43164E+00,1.38184E+00
-2.144640E+00,2.43164E+00,1.41113E+00
-2.143680E+00,2.45117E+00,1.39160E+00
-2.142720E+00,2.43164E+00,1.45020E+00
-2.141760E+00,2.45117E+00,1.43066E+00
-2.140800E+00,2.47070E+00,1.45020E+00
-2.139840E+00,2.39258E+00,1.46973E+00
-2.138880E+00,2.49023E+00,1.46973E+00
-2.137920E+00,2.45117E+00,1.51855E+00
-2.136960E+00,2.45117E+00,1.53809E+00
-2.136000E+00,2.45117E+00,1.51855E+00
-2.135040E+00,2.43164E+00,1.52832E+00
-2.134080E+00,2.45117E+00,1.61621E+00
-2.133120E+00,2.43164E+00,1.62598E+00
-2.132160E+00,2.47070E+00,1.59668E+00
-2.131200E+00,2.43164E+00,1.64551E+00
-2.130240E+00,2.50977E+00,1.61621E+00
-2.129280E+00,2.47070E+00,1.67480E+00
-2.128320E+00,2.49023E+00,1.68457E+00
-2.127360E+00,2.47070E+00,1.66504E+00
-2.126400E+00,2.45117E+00,1.69434E+00
-2.125440E+00,2.45117E+00,1.70410E+00
-2.124480E+00,2.43164E+00,1.73340E+00
-2.123520E+00,2.49023E+00,1.75293E+00
-2.122560E+00,2.50977E+00,1.74316E+00
-2.121600E+00,2.45117E+00,1.78223E+00
-2.120640E+00,2.47070E+00,1.78223E+00
-2.119680E+00,2.45117E+00,1.82129E+00
-2.118720E+00,2.50977E+00,1.82129E+00
-2.117760E+00,2.50977E+00,1.84082E+00
-2.116800E+00,2.47070E+00,1.85059E+00
-2.115840E+00,2.47070E+00,1.84082E+00
-2.114880E+00,2.52930E+00,1.90918E+00
-2.113920E+00,2.50977E+00,1.87988E+00
-2.112960E+00,2.45117E+00,1.89941E+00
-2.112000E+00,2.49023E+00,1.93848E+00
-2.111040E+00,2.50977E+00,1.93848E+00
-2.110080E+00,2.49023E+00,1.93848E+00
-2.109120E+00,2.49023E+00,1.93848E+00
-2.108160E+00,2.50977E+00,1.95801E+00
-2.107200E+00,2.50977E+00,1.94824E+00
-2.106240E+00,2.49023E+00,2.00684E+00
-2.105280E+00,2.50977E+00,2.03613E+00
-2.104320E+00,2.47070E+00,2.02637E+00
-2.103360E+00,2.47070E+00,2.04590E+00
-2.102400E+00,2.43164E+00,2.06543E+00
-2.101440E+00,2.45117E+00,2.05566E+00
-2.100480E+00,2.43164E+00,2.07520E+00
-2.099520E+00,2.50977E+00,2.08496E+00
-2.098560E+00,2.47070E+00,2.10449E+00
-2.097600E+00,2.49023E+00,2.10449E+00
-2.096640E+00,2.50977E+00,2.12402E+00
-2.095680E+00,2.49023E+00,2.14355E+00
-2.094720E+00,2.50977E+00,2.14355E+00
-2.093760E+00,2.45117E+00,2.16309E+00
-2.092800E+00,2.45117E+00,2.17285E+00
-2.091840E+00,2.43164E+00,2.17285E+00
-2.090880E+00,2.49023E+00,2.21191E+00
-2.089920E+00,2.43164E+00,2.20215E+00
-2.088960E+00,2.43164E+00,2.22168E+00
-2.088000E+00,2.45117E+00,2.22168E+00
-2.087040E+00,2.43164E+00,2.26074E+00
-2.086080E+00,2.45117E+00,2.26074E+00
-2.085120E+00,2.45117E+00,2.29004E+00
-2.084160E+00,2.41211E+00,2.31934E+00
-2.083200E+00,2.45117E+00,2.32910E+00
-2.082240E+00,2.47070E+00,2.30957E+00
-2.081280E+00,2.45117E+00,2.34863E+00
-2.080320E+00,2.45117E+00,2.32910E+00
-2.079360E+00,2.43164E+00,2.33887E+00
-2.078400E+00,2.39258E+00,2.36816E+00
-2.077440E+00,2.43164E+00,2.35840E+00
-2.076480E+00,2.43164E+00,2.34863E+00
-2.075520E+00,2.45117E+00,2.36816E+00
-2.074560E+00,2.43164E+00,2.39746E+00
-2.073600E+00,2.41211E+00,2.41699E+00
-2.072640E+00,2.37305E+00,2.40723E+00
-2.071680E+00,2.39258E+00,2.42676E+00
-2.070720E+00,2.39258E+00,2.43652E+00
-2.069760E+00,2.41211E+00,2.46582E+00
-2.068800E+00,2.43164E+00,2.45605E+00
-2.067840E+00,2.37305E+00,2.47559E+00
-2.066880E+00,2.37305E+00,2.47559E+00
-2.065920E+00,2.43164E+00,2.50488E+00
-2.064960E+00,2.35352E+00,2.50488E+00
-2.064000E+00,2.41211E+00,2.50488E+00
-2.063040E+00,2.41211E+00,2.51465E+00
-2.062080E+00,2.37305E+00,2.54395E+00
-2.061120E+00,2.43164E+00,2.54395E+00
-2.060160E+00,2.35352E+00,2.57324E+00
-2.059200E+00,2.37305E+00,2.55371E+00
-2.058240E+00,2.37305E+00,2.55371E+00
-2.057280E+00,2.35352E+00,2.59277E+00
-2.056320E+00,2.33398E+00,2.60254E+00
-2.055360E+00,2.33398E+00,2.62207E+00
-2.054400E+00,2.29492E+00,2.61230E+00
-2.053440E+00,2.25586E+00,2.61230E+00
-2.052480E+00,2.31445E+00,2.64160E+00
-2.051520E+00,2.27539E+00,2.63184E+00
-2.050560E+00,2.29492E+00,2.66113E+00
-2.049600E+00,2.29492E+00,2.67090E+00
-2.048640E+00,2.29492E+00,2.66113E+00
-2.047680E+00,2.27539E+00,2.67090E+00
-2.046720E+00,2.29492E+00,2.65137E+00
-2.045760E+00,2.27539E+00,2.68066E+00
-2.044800E+00,2.27539E+00,2.68066E+00
-2.043840E+00,2.29492E+00,2.71973E+00
-2.042880E+00,2.25586E+00,2.70996E+00
-2.041920E+00,2.29492E+00,2.72949E+00
-2.040960E+00,2.23633E+00,2.74902E+00
-2.040000E+00,2.23633E+00,2.72949E+00
-2.039040E+00,2.21680E+00,2.74902E+00
-2.038080E+00,2.29492E+00,2.74902E+00
-2.037120E+00,2.25586E+00,2.75879E+00
-2.036160E+00,2.19727E+00,2.76855E+00
-2.035200E+00,2.19727E+00,2.77832E+00
-2.034240E+00,2.19727E+00,2.78809E+00
-2.033280E+00,2.23633E+00,2.78809E+00
-2.032320E+00,2.15820E+00,2.75879E+00
-2.031360E+00,2.17773E+00,2.76855E+00
-2.030400E+00,2.15820E+00,2.81738E+00
-2.029440E+00,2.17773E+00,2.79785E+00
-2.028480E+00,2.15820E+00,2.79785E+00
-2.027520E+00,2.15820E+00,2.84668E+00
-2.026560E+00,2.13867E+00,2.81738E+00
-2.025600E+00,2.19727E+00,2.86621E+00
-2.024640E+00,2.15820E+00,2.85645E+00
-2.023680E+00,2.17773E+00,2.86621E+00
-2.022720E+00,2.11914E+00,2.85645E+00
-2.021760E+00,2.13867E+00,2.88574E+00
-2.020800E+00,2.08008E+00,2.89551E+00
-2.019840E+00,2.08008E+00,2.88574E+00
-2.018880E+00,2.09961E+00,2.87598E+00
-2.017920E+00,2.11914E+00,2.90527E+00
-2.016960E+00,2.11914E+00,2.87598E+00
-2.016000E+00,2.06055E+00,2.90527E+00
-2.015040E+00,2.02148E+00,2.90527E+00
-2.014080E+00,2.04102E+00,2.89551E+00
-2.013120E+00,2.00195E+00,2.92480E+00
-2.012160E+00,2.02148E+00,2.93457E+00
-2.011200E+00,1.98242E+00,2.90527E+00
-2.010240E+00,2.00195E+00,2.93457E+00
-2.009280E+00,2.04102E+00,2.92480E+00
-2.008320E+00,1.98242E+00,2.93457E+00
-2.007360E+00,1.96289E+00,2.93457E+00
-2.006400E+00,1.96289E+00,2.93457E+00
-2.005440E+00,2.00195E+00,2.93457E+00
-2.004480E+00,1.94336E+00,2.96387E+00
-2.003520E+00,1.92383E+00,2.93457E+00
-2.002560E+00,1.92383E+00,2.93457E+00
-2.001600E+00,1.96289E+00,2.95410E+00
-2.000640E+00,1.88477E+00,2.94434E+00
-1.999680E+00,1.92383E+00,2.96387E+00
-1.998720E+00,1.92383E+00,2.96387E+00
-1.997760E+00,1.90430E+00,2.95410E+00
-1.996800E+00,1.92383E+00,2.97363E+00
-1.995840E+00,1.86523E+00,2.97363E+00
-1.994880E+00,1.88477E+00,2.96387E+00
-1.993920E+00,1.88477E+00,2.97363E+00
-1.992960E+00,1.86523E+00,2.97363E+00
-1.992000E+00,1.82617E+00,2.98340E+00
-1.991040E+00,1.80664E+00,2.98340E+00
-1.990080E+00,1.80664E+00,3.01270E+00
-1.989120E+00,1.78711E+00,2.99316E+00
-1.988160E+00,1.76758E+00,3.00293E+00
-1.987200E+00,1.74805E+00,2.97363E+00
-1.986240E+00,1.78711E+00,3.02246E+00
-1.985280E+00,1.74805E+00,3.02246E+00
-1.984320E+00,1.74805E+00,2.98340E+00
-1.983360E+00,1.70898E+00,2.98340E+00
-1.982400E+00,1.76758E+00,3.01270E+00
-1.981440E+00,1.66992E+00,3.01270E+00
-1.980480E+00,1.68945E+00,2.99316E+00
-1.979520E+00,1.70898E+00,3.00293E+00
-1.978560E+00,1.66992E+00,3.01270E+00
-1.977600E+00,1.68945E+00,3.03223E+00
-1.976640E+00,1.68945E+00,3.01270E+00
-1.975680E+00,1.65039E+00,3.03223E+00
-1.974720E+00,1.63086E+00,3.01270E+00
-1.973760E+00,1.63086E+00,3.01270E+00
-1.972800E+00,1.63086E+00,3.03223E+00
-1.971840E+00,1.61133E+00,3.03223E+00
-1.970880E+00,1.59180E+00,3.00293E+00
-1.969920E+00,1.57227E+00,3.01270E+00
-1.968960E+00,1.59180E+00,3.01270E+00
-1.968000E+00,1.55273E+00,3.01270E+00
-1.967040E+00,1.55273E+00,2.98340E+00
-1.966080E+00,1.53320E+00,2.99316E+00
-1.965120E+00,1.57227E+00,3.01270E+00
-1.964160E+00,1.51367E+00,3.01270E+00
-1.963200E+00,1.53320E+00,3.03223E+00
-1.962240E+00,1.47461E+00,3.02246E+00
-1.961280E+00,1.49414E+00,3.00293E+00
-1.960320E+00,1.45508E+00,3.00293E+00
-1.959360E+00,1.43555E+00,2.99316E+00
-1.958400E+00,1.39648E+00,3.02246E+00
-1.957440E+00,1.43555E+00,2.98340E+00
-1.956480E+00,1.45508E+00,3.00293E+00
-1.955520E+00,1.41602E+00,2.99316E+00
-1.954560E+00,1.37695E+00,2.99316E+00
-1.953600E+00,1.41602E+00,3.00293E+00
-1.952640E+00,1.37695E+00,2.98340E+00
-1.951680E+00,1.33789E+00,3.00293E+00
-1.950720E+00,1.37695E+00,3.01270E+00
-1.949760E+00,1.33789E+00,2.96387E+00
-1.948800E+00,1.33789E+00,2.97363E+00
-1.947840E+00,1.35742E+00,2.99316E+00
-1.946880E+00,1.27930E+00,2.97363E+00
-1.945920E+00,1.25977E+00,2.98340E+00
-1.944960E+00,1.25977E+00,2.96387E+00
-1.944000E+00,1.25977E+00,3.00293E+00
-1.943040E+00,1.25977E+00,2.94434E+00
-1.942080E+00,1.24023E+00,2.96387E+00
-1.941120E+00,1.25977E+00,2.96387E+00
-1.940160E+00,1.16211E+00,2.97363E+00
-1.939200E+00,1.18164E+00,2.97363E+00
-1.938240E+00,1.20117E+00,2.95410E+00
-1.937280E+00,1.14258E+00,2.94434E+00
-1.936320E+00,1.20117E+00,2.93457E+00
-1.935360E+00,1.12305E+00,2.93457E+00
-1.934400E+00,1.14258E+00,2.93457E+00
-1.933440E+00,1.14258E+00,2.92480E+00
-1.932480E+00,1.08398E+00,2.92480E+00
-1.931520E+00,1.14258E+00,2.89551E+00
-1.930560E+00,1.08398E+00,2.88574E+00
-1.929600E+00,1.06445E+00,2.89551E+00
-1.928640E+00,1.02539E+00,2.91504E+00
-1.927680E+00,1.06445E+00,2.92480E+00
-1.926720E+00,1.04492E+00,2.91504E+00
-1.925760E+00,1.02539E+00,2.87598E+00
-1.924800E+00,9.47266E-01,2.87598E+00
-1.923840E+00,1.00586E+00,2.87598E+00
-1.922880E+00,9.66797E-01,2.87598E+00
-1.921920E+00,9.86328E-01,2.86621E+00
-1.920960E+00,9.08203E-01,2.88574E+00
-1.920000E+00,9.27734E-01,2.86621E+00
-1.919040E+00,9.27734E-01,2.82715E+00
-1.918080E+00,8.69141E-01,2.86621E+00
-1.917120E+00,9.27734E-01,2.83691E+00
-1.916160E+00,8.69141E-01,2.85645E+00
-1.915200E+00,8.69141E-01,2.82715E+00
-1.914240E+00,8.69141E-01,2.80762E+00
-1.913280E+00,8.49609E-01,2.82715E+00
-1.912320E+00,8.10547E-01,2.82715E+00
-1.911360E+00,7.71484E-01,2.80762E+00
-1.910400E+00,7.91016E-01,2.79785E+00
-1.909440E+00,7.91016E-01,2.78809E+00
-1.908480E+00,7.91016E-01,2.77832E+00
-1.907520E+00,7.32422E-01,2.77832E+00
-1.906560E+00,7.32422E-01,2.76855E+00
-1.905600E+00,7.12891E-01,2.75879E+00
-1.904640E+00,7.32422E-01,2.75879E+00
-1.903680E+00,7.12891E-01,2.73926E+00
-1.902720E+00,7.32422E-01,2.75879E+00
-1.901760E+00,6.73828E-01,2.71973E+00
-1.900800E+00,6.93359E-01,2.72949E+00
-1.899840E+00,6.15234E-01,2.71973E+00
-1.898880E+00,6.15234E-01,2.70020E+00
-1.897920E+00,5.76172E-01,2.70020E+00
-1.896960E+00,5.76172E-01,2.67090E+00
-1.896000E+00,5.17578E-01,2.68066E+00
-1.895040E+00,5.37109E-01,2.67090E+00
-1.894080E+00,5.17578E-01,2.69043E+00
-1.893120E+00,5.17578E-01,2.66113E+00
-1.892160E+00,5.17578E-01,2.67090E+00
-1.891200E+00,5.37109E-01,2.63184E+00
-1.890240E+00,5.17578E-01,2.64160E+00
-1.889280E+00,4.39453E-01,2.66113E+00
-1.888320E+00,4.78516E-01,2.61230E+00
-1.887360E+00,4.00391E-01,2.59277E+00
-1.886400E+00,4.98047E-01,2.60254E+00
-1.885440E+00,4.19922E-01,2.56348E+00
-1.884480E+00,4.19922E-01,2.56348E+00
-1.883520E+00,3.80859E-01,2.57324E+00
-1.882560E+00,3.61328E-01,2.56348E+00
-1.881600E+00,4.00391E-01,2.54395E+00
-1.880640E+00,3.61328E-01,2.55371E+00
-1.879680E+00,3.02734E-01,2.51465E+00
-1.878720E+00,3.61328E-01,2.50488E+00
-1.877760E+00,2.83203E-01,2.50488E+00
-1.876800E+00,2.83203E-01,2.50488E+00
-1.875840E+00,2.83203E-01,2.47559E+00
-1.874880E+00,3.02734E-01,2.48535E+00
-1.873920E+00,2.44141E-01,2.46582E+00
-1.872960E+00,2.83203E-01,2.47559E+00
-1.872000E+00,2.24609E-01,2.46582E+00
-1.871040E+00,1.85547E-01,2.45605E+00
-1.870080E+00,1.85547E-01,2.39746E+00
-1.869120E+00,2.05078E-01,2.39746E+00
-1.868160E+00,1.07422E-01,2.41699E+00
-1.867200E+00,1.46484E-01,2.36816E+00
-1.866240E+00,4.88281E-02,2.38770E+00
-1.865280E+00,1.26953E-01,2.38770E+00
-1.864320E+00,6.83594E-02,2.36816E+00
-1.863360E+00,6.83594E-02,2.33887E+00
-1.862400E+00,8.78906E-02,2.32910E+00
-1.861440E+00,2.92969E-02,2.30957E+00
-1.860480E+00,4.88281E-02,2.30957E+00
-1.859520E+00,9.76562E-03,2.29980E+00
-1.858560E+00,-4.88281E-02,2.29004E+00
-1.857600E+00,-9.76562E-03,2.29980E+00
-1.856640E+00,-2.92969E-02,2.29004E+00
-1.855680E+00,-2.92969E-02,2.27051E+00
-1.854720E+00,-8.78906E-02,2.25098E+00
-1.853760E+00,-8.78906E-02,2.23145E+00
-1.852800E+00,-1.26953E-01,2.21191E+00
-1.851840E+00,-8.78906E-02,2.21191E+00
-1.850880E+00,-1.07422E-01,2.17285E+00
-1.849920E+00,-8.78906E-02,2.18262E+00
-1.848960E+00,-8.78906E-02,2.16309E+00
-1.848000E+00,-1.46484E-01,2.13379E+00
-1.847040E+00,-2.05078E-01,2.15332E+00
-1.846080E+00,-1.85547E-01,2.14355E+00
-1.845120E+00,-1.85547E-01,2.11426E+00
-1.844160E+00,-2.63672E-01,2.09473E+00
-1.843200E+00,-1.66016E-01,2.09473E+00
-1.842240E+00,-2.24609E-01,2.08496E+00
-1.841280E+00,-2.44141E-01,2.07520E+00
-1.840320E+00,-3.02734E-01,2.03613E+00
-1.839360E+00,-2.83203E-01,2.01660E+00
-1.838400E+00,-2.83203E-01,2.00684E+00
-1.837440E+00,-2.83203E-01,2.02637E+00
-1.836480E+00,-3.02734E-01,2.01660E+00
-1.835520E+00,-3.61328E-01,1.97754E+00
-1.834560E+00,-3.61328E-01,1.95801E+00
-1.833600E+00,-4.19922E-01,1.97754E+00
-1.832640E+00,-4.00391E-01,1.93848E+00
-1.831680E+00,-4.19922E-01,1.95801E+00
-1.830720E+00,-4.19922E-01,1.92871E+00
-1.829760E+00,-4.00391E-01,1.89941E+00
-1.828800E+00,-4.78516E-01,1.87012E+00
-1.827840E+00,-4.19922E-01,1.87988E+00
-1.826880E+00,-4.58984E-01,1.85059E+00
-1.825920E+00,-4.78516E-01,1.85059E+00
-1.824960E+00,-5.56641E-01,1.83105E+00
-1.824000E+00,-4.98047E-01,1.83105E+00
-1.823040E+00,-5.37109E-01,1.79199E+00
-1.822080E+00,-5.76172E-01,1.80176E+00
-1.821120E+00,-5.56641E-01,1.78223E+00
-1.820160E+00,-5.17578E-01,1.73340E+00
-1.819200E+00,-5.56641E-01,1.72363E+00
-1.818240E+00,-5.76172E-01,1.75293E+00
-1.817280E+00,-5.76172E-01,1.70410E+00
-1.816320E+00,-5.95703E-01,1.70410E+00
-1.815360E+00,-6.54297E-01,1.67480E+00
-1.814400E+00,-6.54297E-01,1.68457E+00
-1.813440E+00,-6.54297E-01,1.64551E+00
-1.812480E+00,-6.54297E-01,1.62598E+00
-1.811520E+00,-7.51953E-01,1.64551E+00
-1.810560E+00,-7.51953E-01,1.62598E+00
-1.809600E+00,-7.51953E-01,1.56738E+00
-1.808640E+00,-7.71484E-01,1.54785E+00
-1.807680E+00,-7.32422E-01,1.55762E+00
-1.806720E+00,-7.32422E-01,1.52832E+00
-1.805760E+00,-7.91016E-01,1.53809E+00
-1.804800E+00,-7.91016E-01,1.47949E+00
-1.803840E+00,-8.49609E-01,1.46973E+00
-1.802880E+00,-8.10547E-01,1.46973E+00
-1.801920E+00,-8.30078E-01,1.47949E+00
-1.800960E+00,-8.69141E-01,1.45996E+00
-1.800000E+00,-8.69141E-01,1.44043E+00
-1.799040E+00,-8.49609E-01,1.43066E+00
-1.798080E+00,-9.08203E-01,1.39160E+00
-1.797120E+00,-8.88672E-01,1.38184E+00
-1.796160E+00,-8.88672E-01,1.38184E+00
-1.795200E+00,-8.88672E-01,1.36230E+00
-1.794240E+00,-9.86328E-01,1.34277E+00
-1.793280E+00,-9.47266E-01,1.30371E+00
-1.792320E+00,-9.66797E-01,1.30371E+00
-1.791360E+00,-9.86328E-01,1.26465E+00
-1.790400E+00,-9.86328E-01,1.25488E+00
-1.789440E+00,-1.04492E+00,1.25488E+00
-1.788480E+00,-1.04492E+00,1.25488E+00
-1.787520E+00,-9.86328E-01,1.21582E+00
-1.786560E+00,-1.04492E+00,1.21582E+00
-1.785600E+00,-1.00586E+00,1.21582E+00
-1.784640E+00,-1.00586E+00,1.17676E+00
-1.783680E+00,-1.08398E+00,1.18652E+00
-1.782720E+00,-1.14258E+00,1.14746E+00
-1.781760E+00,-1.06445E+00,1.12793E+00
-1.780800E+00,-1.12305E+00,1.10840E+00
-1.779840E+00,-1.14258E+00,1.09863E+00
-1.778880E+00,-1.14258E+00,1.04980E+00
-1.777920E+00,-1.12305E+00,1.04980E+00
-1.776960E+00,-1.18164E+00,1.05957E+00
-1.776000E+00,-1.22070E+00,1.02051E+00
-1.775040E+00,-1.20117E+00,1.00098E+00
-1.774080E+00,-1.18164E+00,9.81445E-01
-1.773120E+00,-1.22070E+00,9.61914E-01
-1.772160E+00,-1.20117E+00,9.71680E-01
-1.771200E+00,-1.29883E+00,9.32617E-01
-1.770240E+00,-1.25977E+00,9.32617E-01
-1.769280E+00,-1.27930E+00,9.13086E-01
-1.768320E+00,-1.31836E+00,8.74023E-01
-1.767360E+00,-1.27930E+00,8.64258E-01
-1.766400E+00,-1.29883E+00,8.44727E-01
-1.765440E+00,-1.33789E+00,8.44727E-01
-1.764480E+00,-1.35742E+00,8.15430E-01
-1.763520E+00,-1.31836E+00,7.86133E-01
-1.762560E+00,-1.41602E+00,7.86133E-01
-1.761600E+00,-1.37695E+00,7.66602E-01
-1.760640E+00,-1.39648E+00,7.27539E-01
-1.759680E+00,-1.39648E+00,7.17773E-01
-1.758720E+00,-1.43555E+00,7.08008E-01
-1.757760E+00,-1.41602E+00,6.78711E-01
-1.756800E+00,-1.41602E+00,6.59180E-01
-1.755840E+00,-1.45508E+00,6.59180E-01
-1.754880E+00,-1.45508E+00,6.20117E-01
-1.753920E+00,-1.47461E+00,6.29883E-01
-1.752960E+00,-1.45508E+00,6.00586E-01
-1.752000E+00,-1.55273E+00,6.00586E-01
-1.751040E+00,-1.49414E+00,5.71289E-01
-1.750080E+00,-1.49414E+00,5.51758E-01
-1.749120E+00,-1.47461E+00,5.41992E-01
-1.748160E+00,-1.53320E+00,5.02930E-01
-1.747200E+00,-1.53320E+00,5.12695E-01
-1.746240E+00,-1.55273E+00,4.93164E-01
-1.745280E+00,-1.53320E+00,4.83398E-01
-1.744320E+00,-1.57227E+00,4.63867E-01
-1.743360E+00,-1.55273E+00,4.44336E-01
-1.742400E+00,-1.65039E+00,3.95508E-01
-1.741440E+00,-1.63086E+00,3.75977E-01
-1.740480E+00,-1.63086E+00,3.75977E-01
-1.739520E+00,-1.57227E+00,3.85742E-01
-1.738560E+00,-1.66992E+00,3.36914E-01
-1.737600E+00,-1.70898E+00,3.27148E-01
-1.736640E+00,-1.68945E+00,2.97852E-01
-1.735680E+00,-1.65039E+00,2.78320E-01
-1.734720E+00,-1.65039E+00,2.88086E-01
-1.733760E+00,-1.68945E+00,2.68555E-01
-1.732800E+00,-1.70898E+00,2.29492E-01
-1.731840E+00,-1.70898E+00,2.29492E-01
-1.730880E+00,-1.72852E+00,1.90430E-01
-1.729920E+00,-1.72852E+00,1.70898E-01
-1.728960E+00,-1.72852E+00,1.70898E-01
-1.728000E+00,-1.76758E+00,1.41602E-01
-1.727040E+00,-1.78711E+00,1.41602E-01
-1.726080E+00,-1.76758E+00,1.22070E-01
-1.725120E+00,-1.78711E+00,9.27734E-02
-1.724160E+00,-1.80664E+00,7.32422E-02
-1.723200E+00,-1.78711E+00,5.37109E-02
-1.722240E+00,-1.78711E+00,4.39453E-02
-1.721280E+00,-1.86523E+00,3.41797E-02
-1.720320E+00,-1.86523E+00,-4.88281E-03
-1.719360E+00,-1.86523E+00,-1.46484E-02
-1.718400E+00,-1.86523E+00,-5.37109E-02
-1.717440E+00,-1.86523E+00,-8.30078E-02
-1.716480E+00,-1.90430E+00,-1.12305E-01
-1.715520E+00,-1.86523E+00,-1.12305E-01
-1.714560E+00,-1.86523E+00,-1.12305E-01
-1.713600E+00,-1.86523E+00,-1.41602E-01
-1.712640E+00,-1.90430E+00,-1.51367E-01
-1.711680E+00,-1.96289E+00,-1.90430E-01
-1.710720E+00,-1.80664E+00,-2.19727E-01
-1.709760E+00,-1.88477E+00,-2.19727E-01
-1.708800E+00,-1.94336E+00,-2.19727E-01
-1.707840E+00,-1.92383E+00,-2.19727E-01
-1.706880E+00,-1.94336E+00,-2.58789E-01
-1.705920E+00,-1.98242E+00,-2.78320E-01
-1.704960E+00,-1.98242E+00,-3.17383E-01
-1.704000E+00,-2.00195E+00,-3.27148E-01
-1.703040E+00,-1.98242E+00,-3.56445E-01
-1.702080E+00,-1.98242E+00,-3.46680E-01
-1.701120E+00,-2.04102E+00,-3.85742E-01
-1.700160E+00,-2.00195E+00,-4.24805E-01
-1.699200E+00,-1.96289E+00,-4.15039E-01
-1.698240E+00,-2.02148E+00,-4.34570E-01
-1.697280E+00,-2.02148E+00,-4.54102E-01
-1.696320E+00,-2.04102E+00,-4.83398E-01
-1.695360E+00,-2.09961E+00,-4.73633E-01
-1.694400E+00,-2.00195E+00,-5.32227E-01
-1.693440E+00,-2.08008E+00,-5.12695E-01
-1.692480E+00,-2.04102E+00,-5.32227E-01
-1.691520E+00,-2.08008E+00,-5.51758E-01
-1.690560E+00,-2.06055E+00,-5.71289E-01
-1.689600E+00,-2.06055E+00,-5.81055E-01
-1.688640E+00,-2.06055E+00,-6.10352E-01
-1.687680E+00,-2.09961E+00,-6.10352E-01
-1.686720E+00,-2.08008E+00,-6.39648E-01
-1.685760E+00,-2.13867E+00,-6.68945E-01
-1.684800E+00,-2.13867E+00,-6.98242E-01
-1.683840E+00,-2.13867E+00,-6.98242E-01
