time	V(y)	V(triangle)
5.684282060164136e-03	2.745024e-01	4.496910e-02
5.734586265354835e-03	2.737808e-01	4.545202e-02
5.782319170734240e-03	2.730964e-01	4.591026e-02
5.844264436218438e-03	2.722086e-01	4.650493e-02
5.893416455400313e-03	2.715046e-01	4.697679e-02
5.937171859685009e-03	2.708780e-01	4.739684e-02
5.981062069274401e-03	2.702495e-01	4.781819e-02
6.025526939717807e-03	2.696129e-01	4.824505e-02
6.083551244991270e-03	2.687823e-01	4.880209e-02
6.131424699223231e-03	2.680972e-01	4.926167e-02
6.183985840600315e-03	2.673453e-01	4.976626e-02
6.231522491020769e-03	2.666658e-01	5.022261e-02
6.289048817892606e-03	2.658438e-01	5.077486e-02
6.337960682284205e-03	2.651453e-01	5.124442e-02
6.382143614869662e-03	2.645145e-01	5.166857e-02
6.426646490677257e-03	2.638792e-01	5.209580e-02
6.470480329081596e-03	2.632535e-01	5.251660e-02
6.537322020447434e-03	2.622995e-01	5.315828e-02
6.587356490106444e-03	2.615857e-01	5.363861e-02
6.635133092743217e-03	2.609043e-01	5.409727e-02
6.682781638508217e-03	2.602252e-01	5.455470e-02
6.737496091485440e-03	2.594458e-01	5.507996e-02
6.786432530073938e-03	2.587491e-01	5.554974e-02
6.830931454496536e-03	2.581156e-01	5.597693e-02
6.875928664753062e-03	2.574752e-01	5.640891e-02
6.919513947464040e-03	2.568550e-01	5.682733e-02
6.979836574691589e-03	2.559967e-01	5.740642e-02
7.028852775231798e-03	2.552994e-01	5.787698e-02
7.076804963030980e-03	2.546176e-01	5.833732e-02
7.124784198184742e-03	2.539358e-01	5.879792e-02
7.176357769068886e-03	2.532033e-01	5.929303e-02
7.227391949585993e-03	2.524788e-01	5.978296e-02
7.273005118182851e-03	2.518315e-01	6.022084e-02
7.319722336484702e-03	2.511686e-01	6.066933e-02
7.362994388298461e-03	2.505547e-01	6.108474e-02
7.414323003526846e-03	2.498266e-01	6.157749e-02
7.462396649318137e-03	2.491447e-01	6.203900e-02
7.509685596692961e-03	2.484743e-01	6.249297e-02
7.558730962445637e-03	2.477793e-01	6.296381e-02
7.607757833163475e-03	2.470850e-01	6.343447e-02
7.681678902455857e-03	2.460387e-01	6.414411e-02
7.732676250320480e-03	2.453172e-01	6.463368e-02
7.776062616846602e-03	2.447035e-01	6.505019e-02
7.819192466103075e-03	2.440935e-01	6.546424e-02
7.869738141089044e-03	2.433787e-01	6.594948e-02
7.917659334809812e-03	2.427012e-01	6.640952e-02
7.965126303160375e-03	2.420303e-01	6.686521e-02
8.014171134218984e-03	2.413375e-01	6.733604e-02
8.063307866770231e-03	2.406438e-01	6.780775e-02
8.137478292770339e-03	2.395973e-01	6.851979e-02
8.188545298398964e-03	2.388770e-01	6.901003e-02
8.231974714249191e-03	2.382647e-01	6.942695e-02
8.275138326698794e-03	2.376561e-01	6.984132e-02
8.326130646020502e-03	2.369372e-01	7.033084e-02
8.374077989280693e-03	2.362615e-01	7.079114e-02
8.421763071483568e-03	2.355896e-01	7.124892e-02
8.470771125310250e-03	2.348995e-01	7.171939e-02
8.520104364599490e-03	2.342052e-01	7.219300e-02
8.587744686140653e-03	2.332538e-01	7.284234e-02
8.637598322003726e-03	2.325529e-01	7.332093e-02
8.681056967295930e-03	2.319420e-01	7.373814e-02
8.724356284037782e-03	2.313334e-01	7.415381e-02
8.772336012349058e-03	2.306592e-01	7.461442e-02
8.820783013335998e-03	2.299784e-01	7.507951e-02
8.867567333894044e-03	2.293213e-01	7.552864e-02
8.917451667175058e-03	2.286210e-01	7.600753e-02
8.966037171319385e-03	2.279393e-01	7.647395e-02
9.032680408836313e-03	2.270049e-01	7.711373e-02
9.082811381057709e-03	2.263022e-01	7.759498e-02
9.126609959281495e-03	2.256885e-01	7.801545e-02
9.170374111176827e-03	2.250753e-01	7.843558e-02
9.216496621185399e-03	2.244291e-01	7.887836e-02
9.268311480916225e-03	2.237034e-01	7.937578e-02
9.314656696439272e-03	2.230544e-01	7.982070e-02
9.366333247943004e-03	2.223312e-01	8.031679e-02
9.414354109754441e-03	2.216595e-01	8.077779e-02
9.475905073214719e-03	2.207991e-01	8.136868e-02
9.525413521522808e-03	2.201074e-01	8.184396e-02
9.569597502359528e-03	2.194902e-01	8.226813e-02
9.613927755379947e-03	2.188710e-01	8.269370e-02
9.658780948514689e-03	2.182446e-01	8.312429e-02
9.717173704215654e-03	2.174293e-01	8.368486e-02
9.765394773411984e-03	2.167562e-01	8.414778e-02
9.813416707293854e-03	2.160862e-01	8.460879e-02
9.861321121233502e-03	2.154183e-01	8.506867e-02
9.917248990815253e-03	2.146389e-01	8.560558e-02
9.966635077692132e-03	2.139510e-01	8.607969e-02
1.001140649428223e-02	2.133275e-01	8.650950e-02
1.005661947571213e-02	2.126980e-01	8.694354e-02
1.010065846691965e-02	2.120850e-01	8.736631e-02
1.016436496252737e-02	2.111983e-01	8.797789e-02
1.021420732300093e-02	2.105047e-01	8.845638e-02
1.026248042748001e-02	2.098334e-01	8.891980e-02
1.031069029444431e-02	2.091632e-01	8.938262e-02
1.036423823804533e-02	2.084194e-01	8.989668e-02
1.041407795905869e-02	2.077273e-01	9.037514e-02
1.045929597296791e-02	2.070997e-01	9.080923e-02
1.050520079591166e-02	2.064626e-01	9.124992e-02
1.054901208892645e-02	2.058546e-01	9.167051e-02
1.060666110301156e-02	2.050548e-01	9.222394e-02
1.065553071377678e-02	2.043769e-01	9.269309e-02
1.070405678996167e-02	2.037041e-01	9.315894e-02
1.075266260730778e-02	2.030306e-01	9.362555e-02
1.080401464582437e-02	2.023194e-01	9.411854e-02
1.085734076680289e-02	2.015813e-01	9.463046e-02
1.090390472253233e-02	2.009370e-01	9.507748e-02
1.095177659343882e-02	2.002748e-01	9.553704e-02
1.099540521938280e-02	1.996713e-01	9.595589e-02
1.104696596311072e-02	1.989582e-01	9.645087e-02
1.109544880750413e-02	1.982878e-01	9.691630e-02
1.114350313052093e-02	1.976236e-01	9.737762e-02
1.119294745322996e-02	1.969406e-01	9.785229e-02
1.124264397353869e-02	1.962545e-01	9.832937e-02
1.130986937993406e-02	1.953269e-01	9.897474e-02
1.135984729261175e-02	1.946376e-01	9.945453e-02
1.140358930114971e-02	1.940345e-01	9.987445e-02
1.144716342898455e-02	1.934337e-01	1.002928e-01
1.149613519146087e-02	1.927586e-01	1.007629e-01
1.154478375238455e-02	1.920881e-01	1.012299e-01
1.159234775685825e-02	1.914328e-01	1.016865e-01
1.164232329611892e-02	1.907447e-01	1.021663e-01
1.169155053672988e-02	1.900672e-01	1.026389e-01
1.176211812919981e-02	1.890967e-01	1.033163e-01
1.181303115741805e-02	1.883968e-01	1.038051e-01
1.185696310132123e-02	1.877930e-01	1.042268e-01
1.190072859809810e-02	1.871916e-01	1.046470e-01
1.194874482936292e-02	1.865318e-01	1.051079e-01
1.199761322498460e-02	1.858605e-01	1.055771e-01
1.204502948668384e-02	1.852094e-01	1.060323e-01
1.209530147531268e-02	1.845194e-01	1.065149e-01
1.214440411047413e-02	1.838459e-01	1.069863e-01
1.221296457079113e-02	1.829060e-01	1.076445e-01
1.226364906770172e-02	1.822115e-01	1.081310e-01
1.230770933248593e-02	1.816080e-01	1.085540e-01
1.235166523012232e-02	1.810059e-01	1.089760e-01
1.239894079395043e-02	1.803585e-01	1.094298e-01
1.244913975499706e-02	1.796712e-01	1.099117e-01
1.249632069772666e-02	1.790254e-01	1.103647e-01
1.254733903601135e-02	1.783275e-01	1.108544e-01
1.259617675077962e-02	1.776598e-01	1.113233e-01
1.266211697685904e-02	1.767588e-01	1.119563e-01
1.271248014917248e-02	1.760710e-01	1.124398e-01
1.275671557608682e-02	1.754670e-01	1.128645e-01
1.280093203016186e-02	1.748634e-01	1.132889e-01
1.284738411683328e-02	1.742293e-01	1.137349e-01
1.289976849415453e-02	1.735144e-01	1.142378e-01
1.294667324501120e-02	1.728746e-01	1.146881e-01
1.299884192651390e-02	1.721632e-01	1.151889e-01
1.304738943115780e-02	1.715017e-01	1.156549e-01
1.311071951384157e-02	1.706392e-01	1.162629e-01
1.316076232636298e-02	1.699581e-01	1.167433e-01
1.320520648574508e-02	1.693532e-01	1.171700e-01
1.324972492165521e-02	1.687475e-01	1.175973e-01
1.329547832453848e-02	1.681251e-01	1.180366e-01
1.335050578324903e-02	1.673766e-01	1.185648e-01
1.339812334140156e-02	1.667292e-01	1.190220e-01
1.345155146070454e-02	1.660031e-01	1.195349e-01
1.350006924560354e-02	1.653441e-01	1.200007e-01
1.356187246341456e-02	1.645053e-01	1.205940e-01
1.361187672742403e-02	1.638269e-01	1.210740e-01
1.365648514439854e-02	1.632219e-01	1.215023e-01
1.370122003857155e-02	1.626152e-01	1.219317e-01
1.374670266541855e-02	1.619986e-01	1.223683e-01
1.380353956886893e-02	1.612281e-01	1.229140e-01
1.385169060742975e-02	1.605756e-01	1.233762e-01
1.390026637807296e-02	1.599176e-01	1.238426e-01
1.394870323895603e-02	1.592620e-01	1.243075e-01
1.400648471521926e-02	1.584803e-01	1.248622e-01
1.405639699971317e-02	1.578054e-01	1.253414e-01
1.410144164467120e-02	1.571965e-01	1.257738e-01
1.414681511708160e-02	1.565832e-01	1.262094e-01
1.419158620607774e-02	1.559782e-01	1.266392e-01
1.426248182414902e-02	1.550204e-01	1.273198e-01
1.431379467475757e-02	1.543275e-01	1.278124e-01
1.436269112338096e-02	1.536675e-01	1.282818e-01
1.441128760396282e-02	1.530120e-01	1.287484e-01
1.447351902684879e-02	1.521730e-01	1.293458e-01
1.452353842489806e-02	1.514990e-01	1.298260e-01
1.456814053172373e-02	1.508982e-01	1.302541e-01
1.461282905453132e-02	1.502963e-01	1.306832e-01
1.465868801829018e-02	1.496787e-01	1.311234e-01
1.471410077569502e-02	1.489327e-01	1.316554e-01
1.476192780578778e-02	1.482890e-01	1.321145e-01
1.481562262199354e-02	1.475666e-01	1.326300e-01
1.486432677509875e-02	1.469119e-01	1.330975e-01
1.492670075026048e-02	1.460739e-01	1.336963e-01
1.497687571991335e-02	1.454001e-01	1.341780e-01
1.502158677357102e-02	1.447999e-01	1.346072e-01
1.506640053980313e-02	1.441983e-01	1.350374e-01
1.511220350235831e-02	1.435836e-01	1.354771e-01
1.516805705424140e-02	1.428342e-01	1.360133e-01
1.521604578509184e-02	1.421905e-01	1.364740e-01
1.526996707361583e-02	1.414677e-01	1.369917e-01
1.531873213055235e-02	1.408143e-01	1.374598e-01
1.538117042249532e-02	1.399784e-01	1.380592e-01
1.543140097759910e-02	1.393061e-01	1.385414e-01
1.547615634388677e-02	1.387074e-01	1.389711e-01
1.552101062634570e-02	1.381074e-01	1.394017e-01
1.556689727260796e-02	1.374937e-01	1.398422e-01
1.562264180737927e-02	1.367483e-01	1.403774e-01
1.567062960190135e-02	1.361069e-01	1.408380e-01
1.572453314573075e-02	1.353867e-01	1.413555e-01
1.577336230708681e-02	1.347348e-01	1.418243e-01
1.583610094335874e-02	1.338977e-01	1.424266e-01
1.588639360028843e-02	1.332270e-01	1.429094e-01
1.593117646658548e-02	1.326299e-01	1.433393e-01
1.597604674028830e-02	1.320318e-01	1.437700e-01
1.602206831008601e-02	1.314185e-01	1.442118e-01
1.607748982867641e-02	1.306800e-01	1.447439e-01
1.612541233793507e-02	1.300416e-01	1.452039e-01
1.617920217522339e-02	1.293255e-01	1.457203e-01
1.622809810987391e-02	1.286750e-01	1.461897e-01
1.629124313417485e-02	1.278354e-01	1.467959e-01
1.634160814882080e-02	1.271661e-01	1.472794e-01
1.638641252653450e-02	1.265708e-01	1.477095e-01
1.643128939158167e-02	1.259747e-01	1.481404e-01
1.647747302046554e-02	1.253613e-01	1.485837e-01
1.653248135841423e-02	1.246309e-01	1.491118e-01
1.658031037766605e-02	1.239960e-01	1.495710e-01
1.663394500533144e-02	1.232845e-01	1.500859e-01
1.668291127702304e-02	1.226353e-01	1.505559e-01
1.674653312987573e-02	1.217923e-01	1.511667e-01
1.679698336948476e-02	1.211242e-01	1.516510e-01
1.684180698157256e-02	1.205308e-01	1.520813e-01
1.688668592523790e-02	1.199367e-01	1.525122e-01
1.693305337304807e-02	1.193231e-01	1.529573e-01
1.698759296959018e-02	1.186014e-01	1.534809e-01
1.703530975647993e-02	1.179703e-01	1.539390e-01
1.708876264679127e-02	1.172636e-01	1.544521e-01
1.713780396061004e-02	1.166157e-01	1.549229e-01
1.720197065701967e-02	1.157686e-01	1.555389e-01
1.725252178502856e-02	1.151015e-01	1.560242e-01
1.729736306493557e-02	1.145099e-01	1.564547e-01
1.734224040254162e-02	1.139180e-01	1.568855e-01
1.738881576405049e-02	1.133037e-01	1.573326e-01
1.744283703356864e-02	1.125915e-01	1.578512e-01
1.749042896502040e-02	1.119642e-01	1.583081e-01
1.754367539806800e-02	1.112628e-01	1.588193e-01
1.759279880553066e-02	1.106161e-01	1.592909e-01
1.765759398842093e-02	1.097637e-01	1.599129e-01
1.770826493630295e-02	1.090974e-01	1.603993e-01
1.775312230165405e-02	1.085078e-01	1.608300e-01
1.779799384466685e-02	1.079180e-01	1.612607e-01
1.784480857608450e-02	1.073028e-01	1.617102e-01
1.789825189795913e-02	1.066007e-01	1.622232e-01
1.794601731674739e-02	1.059734e-01	1.626818e-01
1.799899409509820e-02	1.052780e-01	1.631903e-01
1.804827073051385e-02	1.046316e-01	1.636634e-01
1.811395316314446e-02	1.037706e-01	1.642939e-01
1.816478009381584e-02	1.031047e-01	1.647819e-01
1.820964050275897e-02	1.025171e-01	1.652125e-01
1.825448246430739e-02	1.019298e-01	1.656430e-01
1.830166669586397e-02	1.013120e-01	1.660960e-01
1.835425536098789e-02	1.006236e-01	1.666008e-01
1.840224324722151e-02	9.999562e-02	1.670615e-01
1.845481050449038e-02	9.930813e-02	1.675662e-01
1.850429738873949e-02	9.866135e-02	1.680412e-01
1.857132461923605e-02	9.778588e-02	1.686847e-01
1.862239171321711e-02	9.711920e-02	1.691750e-01
1.866723861443020e-02	9.653390e-02	1.696055e-01
1.871201935716371e-02	9.594957e-02	1.700354e-01
1.875975383807038e-02	9.532679e-02	1.704936e-01
1.881114475022727e-02	9.465647e-02	1.709870e-01
1.885943049554228e-02	9.402692e-02	1.714505e-01
1.891141624160397e-02	9.334949e-02	1.719496e-01
1.896121094027947e-02	9.270106e-02	1.724276e-01
1.903039390155037e-02	9.180073e-02	1.730918e-01
1.908179431903179e-02	9.113214e-02	1.735852e-01
1.912660646884667e-02	9.054943e-02	1.740154e-01
1.917127996854440e-02	8.996862e-02	1.744443e-01
1.921995742451621e-02	8.933585e-02	1.749116e-01
1.926985646935186e-02	8.868738e-02	1.753906e-01
1.931864358012980e-02	8.805361e-02	1.758590e-01
1.936984061306468e-02	8.738893e-02	1.763505e-01
1.942016094811727e-02	8.673607e-02	1.768335e-01
1.949364708098500e-02	8.578327e-02	1.775390e-01
1.954566863814478e-02	8.510910e-02	1.780384e-01
1.959042541464484e-02	8.452925e-02	1.784681e-01
1.963490705848514e-02	8.395306e-02	1.788951e-01
1.968838700116038e-02	8.326044e-02	1.794085e-01
1.973768758973193e-02	8.262214e-02	1.798818e-01
1.978763537496420e-02	8.197576e-02	1.803613e-01
1.983774174685315e-02	8.132771e-02	1.808423e-01
1.988968314294581e-02	8.065638e-02	1.813409e-01
1.994739142943303e-02	7.991094e-02	1.818949e-01
1.999576145481008e-02	7.928640e-02	1.823593e-01
2.004039529594692e-02	7.871025e-02	1.827878e-01
2.008490654159800e-02	7.813578e-02	1.832151e-01
2.013682384448323e-02	7.746585e-02	1.837135e-01
2.018641679620181e-02	7.682609e-02	1.841896e-01
2.023623397277596e-02	7.618372e-02	1.846678e-01
2.028680969365126e-02	7.553197e-02	1.851534e-01
2.033815100164560e-02	7.487080e-02	1.856462e-01
2.040126646817697e-02	7.405849e-02	1.862521e-01
2.045100031853586e-02	7.341869e-02	1.867296e-01
2.049570519413635e-02	7.284375e-02	1.871588e-01
2.054024090433515e-02	7.227109e-02	1.875863e-01
2.059257054363606e-02	7.159832e-02	1.880887e-01
2.064212793137621e-02	7.096139e-02	1.885644e-01
2.069216458262879e-02	7.031859e-02	1.890448e-01
2.074267004880248e-02	6.967016e-02	1.895296e-01
2.079429099373975e-02	6.900785e-02	1.900252e-01
2.085555329361632e-02	6.822232e-02	1.906133e-01
2.090486494313026e-02	6.759031e-02	1.910867e-01
2.094960874745588e-02	6.701700e-02	1.915162e-01
2.099419810479830e-02	6.644577e-02	1.919443e-01
2.104659839875467e-02	6.577460e-02	1.924473e-01
2.109623432421337e-02	6.513903e-02	1.929238e-01
2.114632367191582e-02	6.449794e-02	1.934047e-01
2.119689867648944e-02	6.385103e-02	1.938902e-01
2.124858869968449e-02	6.319030e-02	1.943864e-01
2.130977395232492e-02	6.240868e-02	1.949738e-01
2.135910071649860e-02	6.177883e-02	1.954474e-01
2.140389708188195e-02	6.120699e-02	1.958774e-01
2.144853803077851e-02	6.063723e-02	1.963060e-01
2.150114270489567e-02	5.996596e-02	1.968110e-01
2.155082842582701e-02	5.933212e-02	1.972879e-01
2.160099030888674e-02	5.869251e-02	1.977695e-01
2.165159409633510e-02	5.804766e-02	1.982553e-01
2.170341666425024e-02	5.738772e-02	1.987528e-01
2.176400782498078e-02	5.661659e-02	1.993345e-01
2.181322275495035e-02	5.599052e-02	1.998069e-01
2.185806990011763e-02	5.542018e-02	2.002375e-01
2.190276513885436e-02	5.485187e-02	2.006665e-01
2.195555535602445e-02	5.418076e-02	2.011733e-01
2.200529909534765e-02	5.354857e-02	2.016509e-01
2.205552975738279e-02	5.291049e-02	2.021331e-01
2.210617126054260e-02	5.226759e-02	2.026192e-01
2.215811555571001e-02	5.160860e-02	2.031179e-01
2.221822172444021e-02	5.084653e-02	2.036949e-01
2.226735183480955e-02	5.022390e-02	2.041666e-01
2.231225133197867e-02	4.965504e-02	2.045976e-01
2.235700150056452e-02	4.908818e-02	2.050272e-01
2.240999161534241e-02	4.841707e-02	2.055359e-01
2.245979227491723e-02	4.778656e-02	2.060140e-01
2.251009389214786e-02	4.715000e-02	2.064969e-01
2.256077025841918e-02	4.650909e-02	2.069834e-01
2.261284368097449e-02	4.585097e-02	2.074833e-01
2.267242819267601e-02	4.509838e-02	2.080553e-01
2.272146469677061e-02	4.447930e-02	2.085261e-01
2.276641761425502e-02	4.391193e-02	2.089576e-01
2.281122410582448e-02	4.334651e-02	2.093877e-01
2.286442334443883e-02	4.267532e-02	2.098985e-01
2.291428199702494e-02	4.204647e-02	2.103771e-01
2.296465564263173e-02	4.141143e-02	2.108607e-01
2.301536636955959e-02	4.077253e-02	2.113475e-01
2.306757304682172e-02	4.011524e-02	2.118487e-01
2.312662693613987e-02	3.937221e-02	2.124156e-01
2.317556787538066e-02	3.875669e-02	2.128854e-01
2.322057548652801e-02	3.819080e-02	2.133175e-01
2.326543967255290e-02	3.762682e-02	2.137482e-01
2.331885899545227e-02	3.695543e-02	2.142610e-01
2.336877645198854e-02	3.632824e-02	2.147402e-01
2.341922352633929e-02	3.569472e-02	2.152245e-01
2.346996767283827e-02	3.505786e-02	2.157117e-01
2.352231285359707e-02	3.440136e-02	2.162142e-01
2.358082098298020e-02	3.366802e-02	2.167759e-01
2.362966289364188e-02	3.305611e-02	2.172448e-01
2.367472663110703e-02	3.249169e-02	2.176774e-01
2.371965010426358e-02	3.192914e-02	2.181086e-01
2.377330141649026e-02	3.125742e-02	2.186237e-01
2.382327874441792e-02	3.063191e-02	2.191035e-01
2.387380080481094e-02	2.999989e-02	2.195885e-01
2.392457744072729e-02	2.936509e-02	2.200759e-01
2.397706687879797e-02	2.870932e-02	2.205798e-01
2.403501318689827e-02	2.798583e-02	2.211361e-01
2.408375244273486e-02	2.737756e-02	2.216040e-01
2.413388584039389e-02	2.675209e-02	2.220853e-01
2.417900728531208e-02	2.618925e-02	2.225185e-01
2.423650157469837e-02	2.547224e-02	2.230704e-01
2.428664202464503e-02	2.484716e-02	2.235518e-01
2.433694867299607e-02	2.422034e-02	2.240347e-01
2.438731207663913e-02	2.359322e-02	2.245182e-01
2.444123820477806e-02	2.292219e-02	2.250359e-01
2.449427048969355e-02	2.226268e-02	2.255450e-01
2.454164613939547e-02	2.167376e-02	2.259998e-01
2.458997980085265e-02	2.107309e-02	2.264638e-01
2.463529790247421e-02	2.051001e-02	2.268988e-01
2.469533949169112e-02	1.976417e-02	2.274753e-01
2.474592588908742e-02	1.913602e-02	2.279609e-01
2.479622578643692e-02	1.851176e-02	2.284438e-01
2.484650896409235e-02	1.788813e-02	2.289265e-01
2.490150448569395e-02	1.720651e-02	2.294544e-01
2.495370449610945e-02	1.655992e-02	2.299556e-01
2.500067387829041e-02	1.597835e-02	2.304065e-01
2.504833286992003e-02	1.538840e-02	2.308640e-01
2.509390004819245e-02	1.482446e-02	2.313014e-01
2.515854321688771e-02	1.402465e-02	2.319220e-01
2.520987194509416e-02	1.338983e-02	2.324148e-01
2.526020749711222e-02	1.276765e-02	2.328980e-01
2.531037681204218e-02	1.214796e-02	2.333796e-01
2.536875278900474e-02	1.142739e-02	2.339400e-01
2.542012828064699e-02	1.079358e-02	2.344332e-01
2.546643215710276e-02	1.022256e-02	2.348777e-01
2.551301545873130e-02	9.648229e-03	2.353249e-01
2.555939579275446e-02	9.076516e-03	2.357702e-01
2.562218631888058e-02	8.302736e-03	2.363730e-01
2.567265320730883e-02	7.681097e-03	2.368575e-01
2.572300698971830e-02	7.061225e-03	2.373409e-01
2.577310373059483e-02	6.444958e-03	2.378218e-01
2.583778754527799e-02	5.649789e-03	2.384427e-01
2.588938796658802e-02	5.015797e-03	2.389381e-01
2.593520476005828e-02	4.453072e-03	2.393780e-01
2.598101831302735e-02	3.890507e-03	2.398178e-01
