time	V(y)	V(triangle)
7.935634225539800e-02	-7.885326e-02	3.134254e-01
7.944799005585779e-02	-7.887230e-02	3.137920e-01
7.954487290569645e-02	-7.889215e-02	3.141795e-01
7.963423641779954e-02	-7.891025e-02	3.145370e-01
7.974559292024352e-02	-7.893250e-02	3.149824e-01
7.984025749365031e-02	-7.895105e-02	3.153610e-01
7.993176225321008e-02	-7.896860e-02	3.157271e-01
8.002877687182419e-02	-7.898691e-02	3.161151e-01
8.012098919753186e-02	-7.900412e-02	3.164839e-01
8.022181064032097e-02	-7.902267e-02	3.168872e-01
8.031596654266338e-02	-7.903965e-02	3.172639e-01
8.040448039345094e-02	-7.905525e-02	3.176179e-01
8.050271818813215e-02	-7.907224e-02	3.180109e-01
8.060297958181195e-02	-7.908936e-02	3.184119e-01
8.069559464654219e-02	-7.910494e-02	3.187824e-01
8.079320501301623e-02	-7.912102e-02	3.191728e-01
8.088261838765121e-02	-7.913538e-02	3.195305e-01
8.099728241452908e-02	-7.915338e-02	3.199891e-01
8.109400914267795e-02	-7.916833e-02	3.203760e-01
8.118736803769977e-02	-7.918251e-02	3.207495e-01
8.128529481466273e-02	-7.919707e-02	3.211412e-01
8.137655159535839e-02	-7.921025e-02	3.215062e-01
8.148364124815544e-02	-7.922533e-02	3.219346e-01
8.157802412230453e-02	-7.923838e-02	3.223121e-01
8.166839720671959e-02	-7.925068e-02	3.226736e-01
8.176578539003998e-02	-7.926362e-02	3.230631e-01
8.186064052318542e-02	-7.927584e-02	3.234425e-01
8.195813346180714e-02	-7.928802e-02	3.238325e-01
8.205566748022619e-02	-7.929996e-02	3.242227e-01
8.214449800890833e-02	-7.931063e-02	3.245780e-01
8.224689682966613e-02	-7.932262e-02	3.249876e-01
8.234081361292667e-02	-7.933326e-02	3.253632e-01
8.243220012989028e-02	-7.934324e-02	3.257288e-01
8.252890553597325e-02	-7.935354e-02	3.261156e-01
8.261897943400953e-02	-7.936293e-02	3.264759e-01
8.272614760113584e-02	-7.937380e-02	3.269046e-01
8.282064601235817e-02	-7.938303e-02	3.272826e-01
8.291125423524193e-02	-7.939151e-02	3.276450e-01
8.300887882884211e-02	-7.940035e-02	3.280355e-01
8.310435914127723e-02	-7.940877e-02	3.284175e-01
8.320207150008940e-02	-7.941714e-02	3.288083e-01
8.330026830830306e-02	-7.942520e-02	3.292011e-01
8.338948741921470e-02	-7.943215e-02	3.295580e-01
8.349202611328721e-02	-7.943979e-02	3.299681e-01
8.359703904229576e-02	-7.944737e-02	3.303882e-01
8.369165787098254e-02	-7.945394e-02	3.307666e-01
8.379157546421467e-02	-7.946052e-02	3.311663e-01
8.388241236553640e-02	-7.946613e-02	3.315296e-01
8.400374303188585e-02	-7.947316e-02	3.320150e-01
8.411352566829677e-02	-7.947923e-02	3.324541e-01
8.421544239433132e-02	-7.948458e-02	3.328618e-01
8.430782870058096e-02	-7.948908e-02	3.332313e-01
8.439946943770593e-02	-7.949317e-02	3.335979e-01
8.450140386355898e-02	-7.949737e-02	3.340056e-01
8.460570048050897e-02	-7.950143e-02	3.344228e-01
8.470024554153355e-02	-7.950485e-02	3.348010e-01
8.479785749752011e-02	-7.950805e-02	3.351914e-01
8.488873872409997e-02	-7.951064e-02	3.355550e-01
8.500806925678006e-02	-7.951360e-02	3.360323e-01
8.511888590054539e-02	-7.951605e-02	3.364756e-01
8.521957404269287e-02	-7.951800e-02	3.368783e-01
8.531447802360859e-02	-7.951949e-02	3.372579e-01
8.540662982695224e-02	-7.952055e-02	3.376265e-01
8.550155914986135e-02	-7.952132e-02	3.380062e-01
8.559877939831395e-02	-7.952191e-02	3.383951e-01
8.566478479433215e-02	-7.952219e-02	3.386591e-01
8.574126050369557e-02	-7.952232e-02	3.389650e-01
8.581160362375684e-02	-7.952223e-02	3.392464e-01
8.587452280969998e-02	-7.952194e-02	3.394981e-01
8.594163374386454e-02	-7.952146e-02	3.397665e-01
8.602669846999333e-02	-7.952069e-02	3.401068e-01
8.610541033593577e-02	-7.951985e-02	3.404216e-01
8.619982883090671e-02	-7.951860e-02	3.407993e-01
8.628788936491461e-02	-7.951713e-02	3.411516e-01
8.637469834130940e-02	-7.951535e-02	3.414988e-01
8.647261705101172e-02	-7.951301e-02	3.418905e-01
8.657252828363227e-02	-7.951041e-02	3.422901e-01
8.666548127563090e-02	-7.950776e-02	3.426619e-01
8.675991440378894e-02	-7.950474e-02	3.430397e-01
8.685100752442665e-02	-7.950146e-02	3.434040e-01
8.696305194890641e-02	-7.949701e-02	3.438522e-01
8.705997364423013e-02	-7.949292e-02	3.442399e-01
8.715350377156028e-02	-7.948874e-02	3.446140e-01
8.725293640083365e-02	-7.948396e-02	3.450117e-01
8.734679134015622e-02	-7.947907e-02	3.453872e-01
8.745356877122745e-02	-7.947309e-02	3.458143e-01
8.755031921029044e-02	-7.946743e-02	3.462013e-01
8.764213856089853e-02	-7.946184e-02	3.465686e-01
8.774182419550769e-02	-7.945546e-02	3.469673e-01
8.783866150985631e-02	-7.944885e-02	3.473547e-01
8.793979878949898e-02	-7.944156e-02	3.477592e-01
8.803860428179888e-02	-7.943419e-02	3.481544e-01
8.812951340064146e-02	-7.942718e-02	3.485180e-01
8.823051357635592e-02	-7.941908e-02	3.489220e-01
8.833289003911204e-02	-7.941046e-02	3.493316e-01
8.843053608003970e-02	-7.940185e-02	3.497221e-01
8.852204138077369e-02	-7.939354e-02	3.500882e-01
8.861303707548629e-02	-7.938506e-02	3.504522e-01
8.871957613053638e-02	-7.937483e-02	3.508783e-01
8.881575869483171e-02	-7.936521e-02	3.512630e-01
8.890917430658973e-02	-7.935549e-02	3.516367e-01
8.900863978252715e-02	-7.934485e-02	3.520346e-01
8.910095843384269e-02	-7.933475e-02	3.524038e-01
8.921296915876553e-02	-7.932218e-02	3.528519e-01
8.931128335237304e-02	-7.931076e-02	3.532451e-01
8.940541615674391e-02	-7.929944e-02	3.536217e-01
8.950603458935902e-02	-7.928702e-02	3.540241e-01
8.960053662413969e-02	-7.927514e-02	3.544022e-01
8.970954716026114e-02	-7.926112e-02	3.548382e-01
8.980748987621823e-02	-7.924815e-02	3.552300e-01
8.990062988708658e-02	-7.923542e-02	3.556025e-01
9.000140065632323e-02	-7.922134e-02	3.560056e-01
9.009740394948906e-02	-7.920770e-02	3.563896e-01
9.020288183296543e-02	-7.919242e-02	3.568115e-01
9.030117126825843e-02	-7.917781e-02	3.572047e-01
9.039341153799896e-02	-7.916372e-02	3.575737e-01
9.049391009639507e-02	-7.914803e-02	3.579756e-01
9.059263993913191e-02	-7.913240e-02	3.583706e-01
9.069426941963243e-02	-7.911603e-02	3.587771e-01
9.079471830730412e-02	-7.909948e-02	3.591789e-01
9.088657272725342e-02	-7.908395e-02	3.595463e-01
9.098834941962863e-02	-7.906642e-02	3.599534e-01
9.109099925219510e-02	-7.904848e-02	3.603640e-01
9.119074691432871e-02	-7.903080e-02	3.607630e-01
9.128317179056111e-02	-7.901407e-02	3.611327e-01
9.137485704311032e-02	-7.899711e-02	3.614994e-01
9.147893136010055e-02	-7.897749e-02	3.619157e-01
9.158532102000549e-02	-7.895717e-02	3.623413e-01
9.168248575013394e-02	-7.893836e-02	3.627299e-01
9.178585973652886e-02	-7.891797e-02	3.631434e-01
9.187894195195057e-02	-7.889920e-02	3.635158e-01
9.198724456668828e-02	-7.887699e-02	3.639490e-01
9.209777213683168e-02	-7.885403e-02	3.643911e-01
9.219830285960384e-02	-7.883288e-02	3.647932e-01
9.229217971662251e-02	-7.881278e-02	3.651687e-01
9.238531399087790e-02	-7.879245e-02	3.655412e-01
9.248970034113668e-02	-7.876932e-02	3.659588e-01
9.259627316845354e-02	-7.874543e-02	3.663851e-01
9.269465905412488e-02	-7.872312e-02	3.667786e-01
9.278795586274668e-02	-7.870162e-02	3.671518e-01
9.288074386302370e-02	-7.867986e-02	3.675230e-01
9.298847701544588e-02	-7.865422e-02	3.679539e-01
9.308711451201290e-02	-7.863051e-02	3.683484e-01
9.318313994776517e-02	-7.860717e-02	3.687326e-01
9.328517397567282e-02	-7.858202e-02	3.691407e-01
9.337835592756960e-02	-7.855865e-02	3.695134e-01
9.349997941829713e-02	-7.852767e-02	3.699999e-01
9.361514305929575e-02	-7.849804e-02	3.704606e-01
9.372030693718258e-02	-7.847065e-02	3.708812e-01
9.381630920933404e-02	-7.844529e-02	3.712652e-01
9.391112057452133e-02	-7.841985e-02	3.716445e-01
9.401357806331490e-02	-7.839201e-02	3.720543e-01
9.411687272108082e-02	-7.836370e-02	3.724675e-01
9.421787648846802e-02	-7.833574e-02	3.728715e-01
9.431120841887974e-02	-7.830957e-02	3.732448e-01
9.440375613915108e-02	-7.828324e-02	3.736150e-01
9.450734844643094e-02	-7.825340e-02	3.740294e-01
9.461294454802882e-02	-7.822274e-02	3.744518e-01
9.471181982139143e-02	-7.819377e-02	3.748473e-01
9.480552293389621e-02	-7.816597e-02	3.752221e-01
9.489866604195996e-02	-7.813796e-02	3.755947e-01
9.500630523846709e-02	-7.810520e-02	3.760252e-01
9.511611851081980e-02	-7.807151e-02	3.764645e-01
9.521562168518827e-02	-7.804071e-02	3.768625e-01
9.531024287016621e-02	-7.801107e-02	3.772410e-01
9.540430816450041e-02	-7.798123e-02	3.776172e-01
9.551206779958576e-02	-7.794666e-02	3.780483e-01
9.562198601769722e-02	-7.791110e-02	3.784879e-01
9.572217322234522e-02	-7.787843e-02	3.788887e-01
9.581692881421588e-02	-7.784718e-02	3.792677e-01
9.591103328891748e-02	-7.781575e-02	3.796441e-01
9.601768135926037e-02	-7.777977e-02	3.800707e-01
9.612649243542393e-02	-7.774277e-02	3.805060e-01
9.622681551855905e-02	-7.770839e-02	3.809073e-01
9.632151275771506e-02	-7.767559e-02	3.812861e-01
9.641551930467429e-02	-7.764264e-02	3.816621e-01
9.652188502758108e-02	-7.760499e-02	3.820875e-01
9.663039234082049e-02	-7.756631e-02	3.825216e-01
9.673085023609573e-02	-7.753022e-02	3.829234e-01
9.682564578081099e-02	-7.749582e-02	3.833026e-01
9.691973198145121e-02	-7.746129e-02	3.836789e-01
9.702606979864470e-02	-7.742190e-02	3.841043e-01
9.713452347011042e-02	-7.738144e-02	3.845381e-01
9.723523052017669e-02	-7.734361e-02	3.849409e-01
9.733017315711834e-02	-7.730758e-02	3.853207e-01
9.742437494481493e-02	-7.727145e-02	3.856975e-01
9.753055489378326e-02	-7.723036e-02	3.861222e-01
9.763880327571783e-02	-7.718819e-02	3.865552e-01
9.773979116680565e-02	-7.714858e-02	3.869592e-01
9.783486236679195e-02	-7.711094e-02	3.873394e-01
9.792915247012246e-02	-7.707322e-02	3.877166e-01
9.803511040893298e-02	-7.703047e-02	3.881404e-01
9.814306954585206e-02	-7.698663e-02	3.885723e-01
9.824433931047594e-02	-7.694523e-02	3.889773e-01
9.833953267667539e-02	-7.690597e-02	3.893581e-01
9.843390270927799e-02	-7.686665e-02	3.897356e-01
9.853965208045068e-02	-7.682224e-02	3.901586e-01
9.864731984302821e-02	-7.677674e-02	3.905893e-01
9.874888369896340e-02	-7.673354e-02	3.909955e-01
9.884420799909321e-02	-7.669266e-02	3.913768e-01
9.893866452200228e-02	-7.665174e-02	3.917547e-01
9.904421868154856e-02	-7.660567e-02	3.921769e-01
9.915158996595608e-02	-7.655853e-02	3.926063e-01
9.925347164566745e-02	-7.651352e-02	3.930139e-01
9.934893683545809e-02	-7.647099e-02	3.933958e-01
9.944348561534255e-02	-7.642849e-02	3.937739e-01
9.954884656336560e-02	-7.638076e-02	3.941954e-01
9.965589885666759e-02	-7.633199e-02	3.946236e-01
9.975812713030763e-02	-7.628514e-02	3.950325e-01
9.985374371287392e-02	-7.624097e-02	3.954150e-01
9.994838970837705e-02	-7.619686e-02	3.957936e-01
1.000535572069197e-01	-7.614748e-02	3.962142e-01
1.001602594368194e-01	-7.609712e-02	3.966410e-01
1.002628696887626e-01	-7.604840e-02	3.970515e-01
1.003586501391993e-01	-7.600257e-02	3.974346e-01
1.004533989883392e-01	-7.595684e-02	3.978136e-01
1.005583759750017e-01	-7.590583e-02	3.982335e-01
1.006646921516854e-01	-7.585389e-02	3.986588e-01
1.007677292409319e-01	-7.580328e-02	3.990709e-01
1.008636219855283e-01	-7.575581e-02	3.994545e-01
1.009584782332418e-01	-7.570847e-02	3.998339e-01
1.010632684120338e-01	-7.565582e-02	4.002531e-01
1.011691606426126e-01	-7.560235e-02	4.006766e-01
1.012726591199886e-01	-7.554980e-02	4.010906e-01
1.013686300266556e-01	-7.550071e-02	4.014745e-01
1.014636005924352e-01	-7.545175e-02	4.018544e-01
1.015682286927877e-01	-7.539745e-02	4.022729e-01
1.016736795904691e-01	-7.534247e-02	4.026947e-01
1.017776821422594e-01	-7.528795e-02	4.031107e-01
1.018737504034029e-01	-7.523724e-02	4.034950e-01
1.019688512202919e-01	-7.518663e-02	4.038754e-01
1.020733512850391e-01	-7.513069e-02	4.042934e-01
1.021783367114821e-01	-7.507422e-02	4.047133e-01
1.022829180731080e-01	-7.501768e-02	4.051317e-01
1.023791005484682e-01	-7.496531e-02	4.055164e-01
1.024743456821184e-01	-7.491306e-02	4.058974e-01
1.025787451279925e-01	-7.485545e-02	4.063150e-01
1.026831936183186e-01	-7.479756e-02	4.067328e-01
1.027884649415185e-01	-7.473890e-02	4.071539e-01
1.028952723943775e-01	-7.467896e-02	4.075811e-01
1.029916068879899e-01	-7.462450e-02	4.079664e-01
1.030983203434452e-01	-7.456382e-02	4.083933e-01
1.032015294425186e-01	-7.450487e-02	4.088061e-01
1.033140876636942e-01	-7.444023e-02	4.092563e-01
1.034204153396949e-01	-7.437874e-02	4.096816e-01
1.035190329717643e-01	-7.432128e-02	4.100761e-01
1.036260413378187e-01	-7.425862e-02	4.105042e-01
1.037246243534078e-01	-7.420062e-02	4.108985e-01
1.038506408069892e-01	-7.412605e-02	4.114026e-01
1.039709129031898e-01	-7.405433e-02	4.118837e-01
1.040834051513144e-01	-7.398678e-02	4.123336e-01
1.041850311962236e-01	-7.392546e-02	4.127401e-01
1.042843021572608e-01	-7.386529e-02	4.131372e-01
1.043916071926283e-01	-7.379988e-02	4.135664e-01
1.044916360727441e-01	-7.373846e-02	4.139665e-01
1.046114212254246e-01	-7.366447e-02	4.144457e-01
1.047204817899541e-01	-7.359679e-02	4.148819e-01
1.048248593953822e-01	-7.353172e-02	4.152994e-01
1.049230353222086e-01	-7.347015e-02	4.156922e-01
1.050203707731434e-01	-7.340871e-02	4.160815e-01
1.051286933637527e-01	-7.333995e-02	4.165148e-01
1.052385688497708e-01	-7.326992e-02	4.169543e-01
1.053447787849535e-01	-7.320191e-02	4.173791e-01
1.054428718738656e-01	-7.313873e-02	4.177715e-01
1.055396868088891e-01	-7.307597e-02	4.181587e-01
1.056452744234200e-01	-7.300719e-02	4.185811e-01
1.057492437873968e-01	-7.293919e-02	4.189970e-01
1.058585330945299e-01	-7.286738e-02	4.194341e-01
1.059653977764796e-01	-7.279674e-02	4.198616e-01
1.060634408485370e-01	-7.273152e-02	4.202538e-01
1.061713744569488e-01	-7.265938e-02	4.206855e-01
1.062724593603654e-01	-7.259155e-02	4.210898e-01
1.063934344729169e-01	-7.250997e-02	4.215737e-01
1.065039320703818e-01	-7.243499e-02	4.220157e-01
1.066098340228301e-01	-7.236269e-02	4.224393e-01
1.067088616581984e-01	-7.229479e-02	4.228354e-01
1.068068290290540e-01	-7.222737e-02	4.232273e-01
1.069143759692999e-01	-7.215300e-02	4.236575e-01
1.070227009403801e-01	-7.207764e-02	4.240908e-01
1.071307638102468e-01	-7.200204e-02	4.245231e-01
1.072293655771013e-01	-7.193279e-02	4.249175e-01
1.073267878485957e-01	-7.186411e-02	4.253072e-01
1.074335903544110e-01	-7.178846e-02	4.257344e-01
1.075361836962969e-01	-7.171535e-02	4.261447e-01
1.076495066441403e-01	-7.163417e-02	4.265980e-01
1.077572260517563e-01	-7.155669e-02	4.270289e-01
1.078571632826808e-01	-7.148454e-02	4.274287e-01
1.079660158766238e-01	-7.140556e-02	4.278641e-01
1.080657611873228e-01	-7.133275e-02	4.282630e-01
1.081974202358360e-01	-7.123613e-02	4.287897e-01
1.083162711807582e-01	-7.114855e-02	4.292651e-01
1.084346255310109e-01	-7.106093e-02	4.297385e-01
1.085406480814299e-01	-7.098200e-02	4.301626e-01
1.086436325656521e-01	-7.090490e-02	4.305745e-01
1.087430133292315e-01	-7.083020e-02	4.309720e-01
1.088419584385854e-01	-7.075558e-02	4.313678e-01
1.089568706332464e-01	-7.066853e-02	4.318275e-01
1.090734100812121e-01	-7.057974e-02	4.322937e-01
1.091821865233875e-01	-7.049644e-02	4.327287e-01
1.092832455336996e-01	-7.041874e-02	4.331330e-01
1.093823755603651e-01	-7.034227e-02	4.335295e-01
1.094907854683811e-01	-7.025827e-02	4.339631e-01
1.095944169704133e-01	-7.017753e-02	4.343777e-01
1.097108439616790e-01	-7.008637e-02	4.348434e-01
1.098207142848722e-01	-7.000003e-02	4.352829e-01
1.099234350060954e-01	-6.991902e-02	4.356937e-01
1.100232272750610e-01	-6.983996e-02	4.360929e-01
1.101225008089024e-01	-6.976090e-02	4.364900e-01
1.102362391737799e-01	-6.966990e-02	4.369450e-01
1.103517114480503e-01	-6.957720e-02	4.374068e-01
1.104610468609764e-01	-6.948910e-02	4.378442e-01
1.105622328145159e-01	-6.940716e-02	4.382489e-01
1.106616226311843e-01	-6.932627e-02	4.386465e-01
1.107710155997843e-01	-6.923687e-02	4.390841e-01
1.108744017519783e-01	-6.915212e-02	4.394976e-01
1.109930743691017e-01	-6.905445e-02	4.399723e-01
1.111043819565047e-01	-6.896237e-02	4.404175e-01
1.112093622968047e-01	-6.887509e-02	4.408374e-01
1.113096541519347e-01	-6.879140e-02	4.412386e-01
1.114091096425547e-01	-6.870817e-02	4.416364e-01
1.115197631542912e-01	-6.861520e-02	4.420791e-01
1.116316779127757e-01	-6.852069e-02	4.425267e-01
1.117420222268848e-01	-6.842707e-02	4.429681e-01
1.118430126221988e-01	-6.834109e-02	4.433720e-01
1.119425172885720e-01	-6.825612e-02	4.437701e-01
1.120518891631761e-01	-6.816234e-02	4.442075e-01
1.121545182839974e-01	-6.807391e-02	4.446181e-01
1.122757235696028e-01	-6.796901e-02	4.451029e-01
1.123885087052336e-01	-6.787106e-02	4.455540e-01
1.124960947633191e-01	-6.777731e-02	4.459844e-01
1.125972908729658e-01	-6.768874e-02	4.463892e-01
1.126972011136438e-01	-6.760088e-02	4.467888e-01
1.128062656784827e-01	-6.750461e-02	4.472251e-01
1.129148053413012e-01	-6.740851e-02	4.476592e-01
1.130280106518669e-01	-6.730792e-02	4.481120e-01
1.131397588688401e-01	-6.720817e-02	4.485590e-01
1.132416017138382e-01	-6.711683e-02	4.489664e-01
1.133533263160160e-01	-6.701628e-02	4.494133e-01
1.134550430599717e-01	-6.692447e-02	4.498202e-01
1.135726702570174e-01	-6.681787e-02	4.502907e-01
1.136918303053989e-01	-6.670937e-02	4.507673e-01
1.138070857170881e-01	-6.660395e-02	4.512284e-01
1.139120182120728e-01	-6.650767e-02	4.516481e-01
1.140144948801094e-01	-6.641335e-02	4.520580e-01
1.141257873172350e-01	-6.631051e-02	4.525031e-01
1.142269259121989e-01	-6.621662e-02	4.529077e-01
1.143452979538147e-01	-6.610630e-02	4.533812e-01
1.144652009731040e-01	-6.599420e-02	4.538608e-01
1.145804332138205e-01	-6.588608e-02	4.543217e-01
1.146856519439936e-01	-6.578694e-02	4.547426e-01
1.147883678880390e-01	-6.568971e-02	4.551535e-01
1.149000300544749e-01	-6.558368e-02	4.556001e-01
1.150015510784890e-01	-6.548701e-02	4.560062e-01
1.151203109471233e-01	-6.537350e-02	4.564812e-01
1.152405755498584e-01	-6.525803e-02	4.569623e-01
1.153564268829754e-01	-6.514632e-02	4.574257e-01
1.154623426965671e-01	-6.504387e-02	4.578494e-01
1.155655574219843e-01	-6.494375e-02	4.582622e-01
1.156777690270197e-01	-6.483448e-02	4.587111e-01
1.157793615704072e-01	-6.473513e-02	4.591174e-01
1.158969575721436e-01	-6.461969e-02	4.595878e-01
1.160160028697952e-01	-6.450248e-02	4.600640e-01
1.161323553538693e-01	-6.438754e-02	4.605294e-01
1.162386359579664e-01	-6.428210e-02	4.609545e-01
1.163423054075068e-01	-6.417884e-02	4.613692e-01
1.164550338106842e-01	-6.406619e-02	4.618201e-01
1.165567021900706e-01	-6.396433e-02	4.622268e-01
1.166734353394254e-01	-6.384697e-02	4.626938e-01
1.167914503285772e-01	-6.372780e-02	4.631658e-01
1.169084487420307e-01	-6.360917e-02	4.636338e-01
1.170270746924515e-01	-6.348853e-02	4.641083e-01
1.171338769788726e-01	-6.337960e-02	4.645355e-01
1.172371004912556e-01	-6.327393e-02	4.649484e-01
1.173393297253575e-01	-6.316885e-02	4.653573e-01
1.174513757433360e-01	-6.305330e-02	4.658055e-01
1.175635801453083e-01	-6.293727e-02	4.662543e-01
1.176794959588179e-01	-6.281702e-02	4.667180e-01
1.177950370313567e-01	-6.269668e-02	4.671802e-01
1.179002628565193e-01	-6.258665e-02	4.676011e-01
1.180032460127656e-01	-6.247865e-02	4.680130e-01
1.181054950715215e-01	-6.237116e-02	4.684220e-01
1.182195656100156e-01	-6.225084e-02	4.688783e-01
1.183347676876174e-01	-6.212884e-02	4.693391e-01
1.184498754439787e-01	-6.200648e-02	4.697995e-01
1.185550745738517e-01	-6.189435e-02	4.702203e-01
1.186582200259743e-01	-6.178412e-02	4.706329e-01
1.187710059236409e-01	-6.166317e-02	4.710840e-01
1.188735934798153e-01	-6.155273e-02	4.714944e-01
1.189934830464736e-01	-6.142321e-02	4.719739e-01
1.191147884474901e-01	-6.129180e-02	4.724592e-01
1.192331408829084e-01	-6.116320e-02	4.729326e-01
1.193421401586932e-01	-6.104429e-02	4.733686e-01
1.194483956973471e-01	-6.092795e-02	4.737936e-01
1.195511414793344e-01	-6.081515e-02	4.742046e-01
1.196531185683440e-01	-6.070292e-02	4.746125e-01
1.197675398724698e-01	-6.057661e-02	4.750701e-01
1.198831151941846e-01	-6.044853e-02	4.755325e-01
1.199986530292989e-01	-6.032003e-02	4.759946e-01
1.201045814797403e-01	-6.020192e-02	4.764183e-01
1.202083252852013e-01	-6.008594e-02	4.768333e-01
1.203219191951455e-01	-5.995853e-02	4.772877e-01
1.204249612607775e-01	-5.984252e-02	4.776998e-01
1.205444264957478e-01	-5.970759e-02	4.781777e-01
1.206652087511451e-01	-5.957080e-02	4.786608e-01
1.207847449824015e-01	-5.943501e-02	4.791390e-01
1.209067882991057e-01	-5.929585e-02	4.796272e-01
1.210171027021438e-01	-5.916960e-02	4.800684e-01
1.211224917676148e-01	-5.904866e-02	4.804900e-01
1.212262032248006e-01	-5.892937e-02	4.809048e-01
1.213393033315739e-01	-5.879888e-02	4.813572e-01
1.214484218584637e-01	-5.867251e-02	4.817937e-01
1.215728543905783e-01	-5.852793e-02	4.822914e-01
1.216923108032653e-01	-5.838877e-02	4.827693e-01
1.218062702160054e-01	-5.825564e-02	4.832251e-01
1.219131832494611e-01	-5.813032e-02	4.836527e-01
1.220173222661636e-01	-5.800781e-02	4.840693e-01
1.221321197911287e-01	-5.787240e-02	4.845285e-01
1.222379616367348e-01	-5.774725e-02	4.849519e-01
1.223740594323743e-01	-5.758581e-02	4.854962e-01
1.225002148505574e-01	-5.743559e-02	4.860009e-01
1.226283066410510e-01	-5.728250e-02	4.865132e-01
1.227593872468411e-01	-5.712541e-02	4.870375e-01
1.228794664937851e-01	-5.698107e-02	4.875179e-01
1.229925735629038e-01	-5.684463e-02	4.879703e-01
1.231018106566744e-01	-5.671242e-02	4.884073e-01
1.232065823707487e-01	-5.658528e-02	4.888263e-01
1.233102459633670e-01	-5.645922e-02	4.892410e-01
1.234241229763136e-01	-5.632034e-02	4.896965e-01
1.235376385176714e-01	-5.618142e-02	4.901505e-01
1.236578714325098e-01	-5.603381e-02	4.906315e-01
1.237772677414561e-01	-5.588685e-02	4.911091e-01
1.238878196541329e-01	-5.575044e-02	4.915513e-01
1.239936269475699e-01	-5.561948e-02	4.919745e-01
1.240977274628925e-01	-5.549020e-02	4.923909e-01
1.242117664982416e-01	-5.534821e-02	4.928471e-01
1.243216467613948e-01	-5.521107e-02	4.932866e-01
1.244479797376314e-01	-5.505297e-02	4.937919e-01
1.245697637254821e-01	-5.490002e-02	4.942791e-01
1.246865645093358e-01	-5.475284e-02	4.947463e-01
1.247959679156807e-01	-5.461466e-02	4.951839e-01
1.249020255092503e-01	-5.448039e-02	4.956081e-01
1.250186303145497e-01	-5.433233e-02	4.960745e-01
1.251241124501057e-01	-5.419796e-02	4.964964e-01
1.252444876725498e-01	-5.404416e-02	4.969780e-01
1.253657140637650e-01	-5.388892e-02	4.974629e-01
1.254899223533066e-01	-5.372941e-02	4.979597e-01
1.256151794421569e-01	-5.356800e-02	4.984607e-01
1.257313160963136e-01	-5.341786e-02	4.989253e-01
1.258412840122389e-01	-5.327536e-02	4.993652e-01
1.259477823990167e-01	-5.313704e-02	4.997911e-01
1.260650137557633e-01	-5.298435e-02	5.002601e-01
1.261712609448686e-01	-5.284551e-02	5.006850e-01
1.262925740352792e-01	-5.268654e-02	5.011703e-01
1.264147602059751e-01	-5.252605e-02	5.016590e-01
1.265399984995312e-01	-5.236110e-02	5.021600e-01
1.266665449616013e-01	-5.219387e-02	5.026662e-01
1.267842005207491e-01	-5.203789e-02	5.031368e-01
1.268955889193357e-01	-5.188988e-02	5.035824e-01
1.270030826522941e-01	-5.174673e-02	5.040123e-01
1.271091695389437e-01	-5.160508e-02	5.044367e-01
1.272146305594859e-01	-5.146382e-02	5.048585e-01
1.273336034129038e-01	-5.130403e-02	5.053344e-01
1.274536559195880e-01	-5.114245e-02	5.058146e-01
1.275750179003978e-01	-5.097868e-02	5.063001e-01
1.276994355565328e-01	-5.081025e-02	5.067977e-01
1.278128564218761e-01	-5.065623e-02	5.072514e-01
1.279214409970599e-01	-5.050845e-02	5.076858e-01
1.280276887990581e-01	-5.036355e-02	5.081108e-01
1.281456559709078e-01	-5.020224e-02	5.085827e-01
1.282546842143155e-01	-5.005268e-02	5.090187e-01
1.283939158187550e-01	-4.986113e-02	5.095757e-01
1.285229392424085e-01	-4.968320e-02	5.100918e-01
1.286568225872138e-01	-4.949803e-02	5.106273e-01
1.287946743484163e-01	-4.930671e-02	5.111787e-01
1.289241372242671e-01	-4.912647e-02	5.116966e-01
1.290615928890553e-01	-4.893462e-02	5.122464e-01
1.291872963891016e-01	-4.875870e-02	5.127492e-01
1.293083000673505e-01	-4.858882e-02	5.132332e-01
1.294256156661397e-01	-4.842363e-02	5.137025e-01
1.295363723835621e-01	-4.826734e-02	5.141455e-01
1.296437283436909e-01	-4.811554e-02	5.145749e-01
1.297624627887295e-01	-4.794721e-02	5.150499e-01
1.298700737051952e-01	-4.779419e-02	5.154803e-01
1.299926042448760e-01	-4.761950e-02	5.159704e-01
1.301157627633778e-01	-4.744355e-02	5.164630e-01
1.302441753200121e-01	-4.725961e-02	5.169767e-01
1.303740822730717e-01	-4.707294e-02	5.174963e-01
1.304964457828035e-01	-4.689660e-02	5.179858e-01
1.306130558582161e-01	-4.672818e-02	5.184522e-01
1.307258725058311e-01	-4.656490e-02	5.189035e-01
1.308338952639012e-01	-4.640814e-02	5.193356e-01
1.309401254521703e-01	-4.625354e-02	5.197605e-01
1.310570377711180e-01	-4.608301e-02	5.202281e-01
1.311690236030820e-01	-4.591935e-02	5.206761e-01
1.313018490986231e-01	-4.572473e-02	5.212074e-01
1.314390390085194e-01	-4.552308e-02	5.217562e-01
1.315684475195908e-01	-4.533231e-02	5.222738e-01
1.317064057980595e-01	-4.512845e-02	5.228256e-01
1.318321101848952e-01	-4.494223e-02	5.233284e-01
