time	V(y)	V(sine)
7.861952379485714e+00	-8.120340e-01	-1.098326e+00
7.873095236628572e+00	-8.353071e-01	-1.129657e+00
7.884238093771430e+00	-8.584158e-01	-1.160761e+00
7.895380950914287e+00	-8.813600e-01	-1.191640e+00
7.906523808057145e+00	-9.041399e-01	-1.222293e+00
7.917666665200002e+00	-9.267552e-01	-1.252720e+00
7.918666665200000e+00	-9.287747e-01	-1.255437e+00
7.919266665199999e+00	-9.299853e-01	-1.257067e+00
7.919666665199998e+00	-9.307923e-01	-1.258153e+00
7.919946665199994e+00	-9.313569e-01	-1.258913e+00
7.967716188999995e+00	-1.025159e+00	-1.387126e+00
8.015485712799995e+00	-1.114980e+00	-1.509344e+00
8.063255236599996e+00	-1.200819e+00	-1.625568e+00
8.111024760399996e+00	-1.282677e+00	-1.735796e+00
8.158794284199997e+00	-1.360553e+00	-1.840030e+00
8.206563807999999e+00	-1.434448e+00	-1.938270e+00
8.254333331799998e+00	-1.504361e+00	-2.030514e+00
8.334333331799996e+00	-1.605875e+00	-2.166633e+00
8.334476188942853e+00	-1.606041e+00	-2.166856e+00
8.334619046085709e+00	-1.606208e+00	-2.167080e+00
8.334761903228566e+00	-1.606374e+00	-2.167304e+00
8.334904760371424e+00	-1.606541e+00	-2.167528e+00
8.335047617514281e+00	-1.606707e+00	-2.167751e+00
8.335190474657137e+00	-1.606874e+00	-2.167975e+00
8.335333331799994e+00	-1.607040e+00	-2.168198e+00
8.374717043724184e+00	-1.649802e+00	-2.227339e+00
8.414100755648372e+00	-1.688568e+00	-2.280755e+00
8.453484467572562e+00	-1.723336e+00	-2.328447e+00
8.492868179496750e+00	-1.754106e+00	-2.370414e+00
8.532251891420939e+00	-1.780880e+00	-2.406657e+00
8.571635603345127e+00	-1.803656e+00	-2.437176e+00
8.611019315269317e+00	-1.822435e+00	-2.461969e+00
8.626730841445140e+00	-1.829692e+00	-2.470073e+00
8.642442367620960e+00	-1.836003e+00	-2.477207e+00
8.658153893796783e+00	-1.841366e+00	-2.483372e+00
8.673865419972604e+00	-1.845783e+00	-2.488568e+00
8.689576946148426e+00	-1.849253e+00	-2.492795e+00
8.705288472324247e+00	-1.851776e+00	-2.496052e+00
8.720999998500069e+00	-1.853353e+00	-2.498340e+00
8.748999998500004e+00	-1.854692e+00	-2.499998e+00
8.750999998499999e+00	-1.854699e+00	-2.499998e+00
8.751999998499997e+00	-1.854699e+00	-2.499992e+00
8.752099998500000e+00	-1.854699e+00	-2.499991e+00
8.752299998500000e+00	-1.854699e+00	-2.499990e+00
8.752599998499996e+00	-1.854697e+00	-2.499987e+00
8.752999998499995e+00	-1.854696e+00	-2.499982e+00
8.753039998499993e+00	-1.854696e+00	-2.499982e+00
8.753119998499990e+00	-1.854695e+00	-2.499981e+00
8.753599998499993e+00	-1.854692e+00	-2.499974e+00
8.754239998499990e+00	-1.854687e+00	-2.499964e+00
8.793919998499895e+00	-1.851426e+00	-2.496193e+00
8.834879998499801e+00	-1.842098e+00	-2.485792e+00
8.914879998499799e+00	-1.811078e+00	-2.446530e+00
8.994879998499798e+00	-1.764054e+00	-2.382563e+00
9.087666665099995e+00	-1.691288e+00	-2.278293e+00
9.167666665099993e+00	-1.606565e+00	-2.163491e+00
9.168666665099991e+00	-1.605399e+00	-2.161915e+00
9.196621805593114e+00	-1.571101e+00	-2.116371e+00
9.224576946086239e+00	-1.535012e+00	-2.068358e+00
9.252532086579363e+00	-1.497131e+00	-2.017876e+00
9.280487227072486e+00	-1.457459e+00	-1.964926e+00
9.308442367565609e+00	-1.415995e+00	-1.909506e+00
9.336397508058734e+00	-1.372740e+00	-1.851618e+00
9.364352648551858e+00	-1.327693e+00	-1.791260e+00
9.444352648551856e+00	-1.192415e+00	-1.607190e+00
9.464492746158735e+00	-1.156890e+00	-1.558113e+00
9.484632843765612e+00	-1.120516e+00	-1.508126e+00
9.504772941372490e+00	-1.083294e+00	-1.457231e+00
9.524913038979367e+00	-1.045223e+00	-1.405426e+00
9.545053136586246e+00	-1.006305e+00	-1.352711e+00
9.565193234193123e+00	-9.665390e-01	-1.299088e+00
9.585333331800001e+00	-9.259247e-01	-1.244555e+00
9.586333331799999e+00	-9.239035e-01	-1.241829e+00
9.587790474657139e+00	-9.209555e-01	-1.237854e+00
9.589247617514278e+00	-9.180036e-01	-1.233875e+00
9.590704760371418e+00	-9.150480e-01	-1.229891e+00
9.592161903228556e+00	-9.120885e-01	-1.225904e+00
9.593619046085696e+00	-9.091253e-01	-1.221912e+00
9.595076188942835e+00	-9.061583e-01	-1.217916e+00
9.596533331799975e+00	-9.031875e-01	-1.213916e+00
9.627253331799899e+00	-8.397232e-01	-1.128664e+00
9.668213331799805e+00	-7.528802e-01	-1.012401e+00
9.748213331799803e+00	-5.785455e-01	-7.778788e-01
9.828213331799802e+00	-3.993267e-01	-5.355018e-01
9.920999998399999e+00	-1.869270e-01	-2.477784e-01
9.985213316844685e+00	-3.750287e-02	-4.645106e-02
9.992213316844669e+00	-2.118056e-02	-2.446220e-02
9.994573361510710e+00	-1.567712e-02	-1.704816e-02
9.997720087732098e+00	-8.339071e-03	-7.162546e-03
9.998720087732096e+00	-6.007094e-03	-4.020961e-03
9.998999998400002e+00	-5.354347e-03	-3.141597e-03
9.999559819735815e+00	-4.048853e-03	-1.382867e-03
9.999880355728372e+00	-3.301368e-03	-3.758736e-04
1.000099999840000e+01	-6.903844e-04	3.141587e-03
1.000106410559851e+01	-5.408881e-04	3.342985e-03
1.000119231999553e+01	-2.418953e-04	3.745782e-03
1.000144874878958e+01	3.560900e-04	4.551376e-03
1.000148714081190e+01	4.456191e-04	4.671988e-03
1.000156392485655e+01	6.246773e-04	4.913212e-03
1.000171749294586e+01	9.827934e-04	5.395659e-03
1.000199999840000e+01	1.641587e-03	6.283174e-03
1.000202824894541e+01	1.707467e-03	6.371925e-03
1.000208475003623e+01	1.839225e-03	6.549428e-03
