time	V(y)	V(recti)
9.172133320998128e-01	-1.820943e-03	3.673439e-09
9.859565730116699e-01	-1.323012e-03	4.171147e-07
1.022789770972185e+00	-9.917506e-04	4.853779e-06
1.044357783307124e+00	-7.798575e-04	2.268198e-05
1.056278790144464e+00	-6.611801e-04	6.387394e-05
1.064472181833406e+00	-5.786025e-04	1.462523e-04
1.071090502147243e+00	-5.093534e-04	3.108868e-04
1.078100159456817e+00	-4.296959e-04	6.922151e-04
1.084421895919171e+00	-3.447737e-04	1.425289e-03
1.091140969752949e+00	-2.250690e-04	3.010419e-03
1.097793404226120e+00	-4.488047e-05	6.066012e-03
1.105204445334355e+00	2.803434e-04	1.199110e-02
1.111962294666956e+00	7.776913e-04	2.039405e-02
1.120131438140611e+00	1.780339e-03	3.437686e-02
1.130371640581995e+00	3.865271e-03	5.595550e-02
1.145262770581834e+00	8.894678e-03	9.184419e-02
1.167162778725746e+00	2.135318e-02	1.495469e-01
1.203538026613657e+00	4.990223e-02	2.502034e-01
1.206538026613661e+00	5.307873e-02	2.587931e-01
1.210538026613666e+00	5.767894e-02	2.703258e-01
1.218538026613675e+00	6.762586e-02	2.935230e-01
1.235538026613696e+00	9.037540e-02	3.430914e-01
1.237889736926026e+00	9.386579e-02	3.500003e-01
1.240241447238355e+00	9.741964e-02	3.569165e-01
1.242593157550685e+00	1.010370e-01	3.638400e-01
1.244944867863014e+00	1.047177e-01	3.707708e-01
1.247296578175343e+00	1.084620e-01	3.777088e-01
1.249648288487673e+00	1.122697e-01	3.846542e-01
1.251999998800002e+00	1.161409e-01	3.916068e-01
1.252999998800004e+00	1.178108e-01	3.945656e-01
1.263329714636364e+00	1.360687e-01	4.252488e-01
1.273659430472724e+00	1.555795e-01	4.559970e-01
1.283989146309084e+00	1.763433e-01	4.868103e-01
1.294318862145444e+00	1.983600e-01	5.176886e-01
1.304648577981804e+00	2.216295e-01	5.486320e-01
1.314978293818164e+00	2.461520e-01	5.796405e-01
1.325308009654524e+00	2.719275e-01	6.107141e-01
1.397651344402963e+00	4.628013e-01	8.277884e-01
1.441681884968560e+00	5.890866e-01	9.592742e-01
1.476783019452913e+00	6.940231e-01	1.063065e+00
1.521357747619270e+00	8.265824e-01	1.193172e+00
1.564767149295083e+00	9.519764e-01	1.317956e+00
1.597252481785866e+00	1.042524e+00	1.410019e+00
1.602696000418437e+00	1.057183e+00	1.425265e+00
1.613583037683579e+00	1.085598e+00	1.455457e+00
1.638357112213868e+00	1.148838e+00	1.523695e+00
1.642544191240458e+00	1.159163e+00	1.535109e+00
1.646731270267049e+00	1.169397e+00	1.546491e+00
1.650918349293640e+00	1.179538e+00	1.557842e+00
1.655105428320230e+00	1.189587e+00	1.569161e+00
1.659292507346821e+00	1.199543e+00	1.580449e+00
1.663479586373412e+00	1.209407e+00	1.591706e+00
1.667666665400002e+00	1.219179e+00	1.602932e+00
1.668666665400004e+00	1.221497e+00	1.605607e+00
1.677083619399990e+00	1.240736e+00	1.628042e+00
1.685500573399976e+00	1.259515e+00	1.650295e+00
1.693917527399963e+00	1.277835e+00	1.672365e+00
1.702334481399949e+00	1.295696e+00	1.694252e+00
1.710751435399936e+00	1.313097e+00	1.715956e+00
1.719168389399922e+00	1.330040e+00	1.737478e+00
1.727585343399909e+00	1.346523e+00	1.758817e+00
1.786532804339725e+00	1.453497e+00	1.903701e+00
1.866532804339723e+00	1.578976e+00	2.088002e+00
1.946532804339721e+00	1.686623e+00	2.257349e+00
2.006333332100006e+00	1.758499e+00	2.374434e+00
2.020333332099973e+00	1.773783e+00	2.399321e+00
2.036333332099936e+00	1.790919e+00	2.426990e+00
2.056333332100074e+00	1.812006e+00	2.460768e+00
2.060476189242922e+00	1.816291e+00	2.467555e+00
2.064619046385769e+00	1.820556e+00	2.474286e+00
2.068761903528617e+00	1.824799e+00	2.480959e+00
2.072904760671464e+00	1.829021e+00	2.487577e+00
2.077047617814312e+00	1.833222e+00	2.494137e+00
2.081190474957159e+00	1.837403e+00	2.500641e+00
2.085333332100006e+00	1.841562e+00	2.507088e+00
2.086333332100004e+00	1.842563e+00	2.508635e+00
2.098030474957119e+00	1.854172e+00	2.526422e+00
2.109727617814234e+00	1.865545e+00	2.543614e+00
2.121424760671350e+00	1.876682e+00	2.560210e+00
2.133121903528465e+00	1.887583e+00	2.576211e+00
2.144819046385580e+00	1.898249e+00	2.591616e+00
2.156516189242695e+00	1.908678e+00	2.606426e+00
2.168213332099810e+00	1.918871e+00	2.620640e+00
2.248213332099809e+00	1.983061e+00	2.706876e+00
2.328213332099807e+00	2.035719e+00	2.772190e+00
2.408213332099805e+00	2.076587e+00	2.818368e+00
2.420999998700005e+00	2.081407e+00	2.823307e+00
2.449853332299206e+00	2.089633e+00	2.830895e+00
2.474759995509579e+00	2.094397e+00	2.834542e+00
2.478508567393926e+00	2.094960e+00	2.834902e+00
2.482257139278272e+00	2.095475e+00	2.835205e+00
2.486005711162618e+00	2.095941e+00	2.835450e+00
2.489754283046964e+00	2.096358e+00	2.835637e+00
2.493502854931311e+00	2.096727e+00	2.835765e+00
2.497251426815656e+00	2.097048e+00	2.835835e+00
2.500999998700003e+00	2.097319e+00	2.835848e+00
2.501999998699993e+00	2.097384e+00	2.835842e+00
2.506128615279285e+00	2.097611e+00	2.835769e+00
2.510257231858577e+00	2.097767e+00	2.835613e+00
2.514385848437869e+00	2.097852e+00	2.835374e+00
2.518514465017161e+00	2.097867e+00	2.835051e+00
2.522643081596453e+00	2.097811e+00	2.834645e+00
2.526771698175745e+00	2.097684e+00	2.834156e+00
2.530900314755037e+00	2.097487e+00	2.833583e+00
2.559828881363408e+00	2.094120e+00	2.827240e+00
2.617686014580158e+00	2.078782e+00	2.804379e+00
2.697686014580157e+00	2.041804e+00	2.753815e+00
2.777686014580155e+00	1.987720e+00	2.682184e+00
2.797826107554418e+00	1.971979e+00	2.661579e+00
2.817966200528681e+00	1.954925e+00	2.639222e+00
2.838106293502944e+00	1.936558e+00	2.615113e+00
2.858246386477207e+00	1.916879e+00	2.589253e+00
2.878386479451470e+00	1.895888e+00	2.561641e+00
2.898526572425733e+00	1.873584e+00	2.532277e+00
2.918666665399996e+00	1.849967e+00	2.501161e+00
2.919666665399994e+00	1.848784e+00	2.499599e+00
2.942792379685681e+00	1.820343e+00	2.461922e+00
2.965918093971367e+00	1.790694e+00	2.422518e+00
2.989043808257053e+00	1.759838e+00	2.381388e+00
3.012169522542740e+00	1.727776e+00	2.338530e+00
3.035295236828426e+00	1.694507e+00	2.293946e+00
3.058420951114112e+00	1.660031e+00	2.247634e+00
3.081546665399799e+00	1.624348e+00	2.199596e+00
3.161546665399797e+00	1.495195e+00	2.025370e+00
3.241546665399795e+00	1.356429e+00	1.837644e+00
3.254333331999995e+00	1.333125e+00	1.806096e+00
3.283186665599196e+00	1.278981e+00	1.732797e+00
3.308093328809569e+00	1.231075e+00	1.667957e+00
3.334333331999993e+00	1.179638e+00	1.598359e+00
3.335333331999990e+00	1.177658e+00	1.595679e+00
3.362524162514791e+00	1.122912e+00	1.521626e+00
3.389714993029592e+00	1.067407e+00	1.446612e+00
3.416905823544392e+00	1.011144e+00	1.370637e+00
3.444096654059193e+00	9.541213e-01	1.293701e+00
3.471287484573993e+00	8.963404e-01	1.215803e+00
3.498478315088793e+00	8.378006e-01	1.136945e+00
3.525669145603594e+00	7.785021e-01	1.057126e+00
3.571780070284852e+00	6.767904e-01	9.205102e-01
3.646499545891047e+00	5.102916e-01	6.973501e-01
3.671999998700002e+00	4.531445e-01	6.210086e-01
3.700999093082089e+00	3.879967e-01	5.342348e-01
3.703999093082082e+00	3.812605e-01	5.252830e-01
3.707999093082073e+00	3.722831e-01	5.133659e-01
3.715999093082054e+00	3.543441e-01	4.895803e-01
3.732999093082014e+00	3.162615e-01	4.391500e-01
3.743999998700019e+00	2.916817e-01	4.067076e-01
3.751999998700001e+00	2.738428e-01	3.832170e-01
3.752999998699998e+00	2.716154e-01	3.802878e-01
3.755919998699991e+00	2.651147e-01	3.717433e-01
3.758839998699984e+00	2.586218e-01	3.632213e-01
3.761759998699977e+00	2.521368e-01	3.547218e-01
3.764679998699970e+00	2.456596e-01	3.462449e-01
3.767599998699963e+00	2.391903e-01	3.377904e-01
3.770519998699956e+00	2.327288e-01	3.293585e-01
3.773439998699949e+00	2.262752e-01	3.209492e-01
3.793919998699899e+00	1.813728e-01	2.630889e-01
3.834879998699805e+00	9.337068e-02	1.540004e-01
3.873345271198609e+00	1.389953e-02	6.621461e-02
3.901003029473713e+00	-3.957941e-02	2.176382e-02
3.919234485129344e+00	-7.195358e-02	5.943171e-03
3.928867212401798e+00	-8.770023e-02	2.276364e-03
3.933345799987272e+00	-9.453961e-02	1.496559e-03
3.938863417376851e+00	-1.025258e-01	9.375208e-04
3.945111864049977e+00	-1.111416e-01	5.305631e-04
3.950494024725536e+00	-1.181806e-01	3.153413e-04
3.955496588477729e+00	-1.243676e-01	1.951420e-04
3.960835666069485e+00	-1.306099e-01	1.163742e-04
3.965926629593845e+00	-1.362221e-01	7.020668e-05
3.971020041201086e+00	-1.414995e-01	4.215669e-05
3.975872393686942e+00	-1.462135e-01	2.580682e-05
3.980769763051306e+00	-1.506610e-01	1.570359e-05
3.985540708523978e+00	-1.546975e-01	9.640274e-06
3.990345366013088e+00	-1.584685e-01	5.886545e-06
3.995051575269827e+00	-1.618790e-01	3.619718e-06
3.999775714492436e+00	-1.650224e-01	2.218717e-06
4.004431174393829e+00	-1.678488e-01	1.366598e-06
4.009099027775811e+00	-1.704071e-01	8.443085e-07
4.014280380354208e+00	-1.729229e-01	4.992667e-07
4.020418087097447e+00	-1.754736e-01	2.696164e-07
4.027921831215295e+00	-1.779683e-01	1.279050e-07
4.037640915062866e+00	-1.801960e-01	4.948184e-08
4.050910521473703e+00	-1.814272e-01	1.401367e-08
4.071451320379374e+00	-1.793553e-01	2.105632e-09
4.108342223314907e+00	-1.696574e-01	-9.773919e-11
4.111342223314900e+00	-1.683153e-01	-1.022444e-10
4.115342223314890e+00	-1.663083e-01	-1.495846e-10
4.123342223314872e+00	-1.619194e-01	-2.093534e-10
4.140342223314832e+00	-1.518134e-01	-3.130755e-10
4.144245715026998e+00	-1.492098e-01	4.885687e-09
4.148149206739165e+00	-1.465433e-01	7.562265e-09
4.152052698451331e+00	-1.438138e-01	7.716657e-09
4.155956190163498e+00	-1.410213e-01	5.348865e-09
4.159859681875664e+00	-1.381659e-01	4.588875e-10
4.163763173587831e+00	-1.352476e-01	-6.953275e-09
4.167666665299997e+00	-1.322663e-01	-1.688762e-08
4.168666665299995e+00	-1.314944e-01	-6.229051e-10
4.179594448976410e+00	-1.226496e-01	-5.897526e-10
4.190522232652825e+00	-1.137008e-01	-5.801170e-10
4.201450016329240e+00	-1.046478e-01	-5.939983e-10
4.212377800005655e+00	-9.549066e-02	-6.313966e-10
4.223305583682070e+00	-8.622942e-02	-6.923118e-10
4.234233367358485e+00	-7.686406e-02	-7.767440e-10
4.245161151034900e+00	-6.739458e-02	-8.846930e-10
4.298345209170293e+00	-2.532002e-02	-1.149899e-09
4.362592636406497e+00	1.659437e-02	-1.453017e-09
4.420944620291309e+00	4.397958e-02	-1.711918e-09
4.455026204769673e+00	5.356353e-02	-1.853856e-09
4.489228436001390e+00	5.773037e-02	-1.987901e-09
4.525995117631560e+00	5.831346e-02	-2.125235e-09
4.539018267142978e+00	5.744769e-02	-2.171706e-09
4.560287032977158e+00	5.491948e-02	-2.245079e-09
4.566287032977144e+00	5.394372e-02	-2.265066e-09
4.577287032977118e+00	5.199916e-02	-2.301211e-09
4.585333331999998e+00	5.042088e-02	-2.331458e-09
4.586333331999995e+00	5.021601e-02	-2.330269e-09
4.598030474857111e+00	4.759069e-02	-2.366846e-09
4.609727617714226e+00	4.484804e-02	-2.402339e-09
4.621424760571341e+00	4.198806e-02	-2.436748e-09
4.633121903428456e+00	3.901075e-02	-2.470074e-09
4.644819046285571e+00	3.591612e-02	-2.502316e-09
4.656516189142686e+00	3.270416e-02	-2.533475e-09
4.668213331999802e+00	2.937487e-02	-2.563550e-09
4.724586916844878e+00	1.421268e-02	-2.697591e-09
4.779689839904442e+00	9.596095e-04	-2.807452e-09
4.834844640627807e+00	-9.227758e-03	-2.893946e-09
4.893402034748803e+00	-1.622431e-02	-2.962067e-09
4.935251417557119e+00	-1.904328e-02	-2.997764e-09
4.939478588453412e+00	-1.917576e-02	-3.000435e-09
4.947932930245997e+00	-1.926018e-02	-3.004589e-09
4.964841613831169e+00	-1.928057e-02	-3.011835e-09
4.967182631429651e+00	-1.926321e-02	-3.012689e-09
4.971864666626615e+00	-1.918852e-02	-3.014090e-09
4.982271857812137e+00	-1.897406e-02	-3.016809e-09
4.984358099395322e+00	-1.891526e-02	-3.017222e-09
4.988530582561694e+00	-1.878699e-02	-3.017955e-09
4.990311927710023e+00	-1.872968e-02	-3.018245e-09
4.992093272858351e+00	-1.866938e-02	-3.018509e-09
4.993874618006680e+00	-1.860610e-02	-3.018744e-09
4.995655963155008e+00	-1.853983e-02	-3.018952e-09
4.997437308303337e+00	-1.847058e-02	-3.019131e-09
4.999218653451665e+00	-1.839835e-02	-3.019284e-09
5.000999998599994e+00	-1.832313e-02	-3.019408e-09
5.001999998599992e+00	-1.828005e-02	-3.019468e-09
5.013252873565641e+00	-1.770286e-02	-3.019396e-09
5.024505748531290e+00	-1.705797e-02	-3.018168e-09
5.035758623496939e+00	-1.634536e-02	-3.015785e-09
5.047011498462588e+00	-1.556506e-02	-3.012247e-09
5.058264373428237e+00	-1.471704e-02	-3.007553e-09
5.069517248393886e+00	-1.380132e-02	-3.001704e-09
5.080770123359535e+00	-1.281789e-02	-2.994700e-09
5.142228211670911e+00	-7.482760e-03	-2.943280e-09
5.198060335910441e+00	-2.740552e-03	-2.873696e-09
5.252292105190634e+00	1.179115e-03	-2.782660e-09
5.306283670880681e+00	4.066498e-03	-2.670964e-09
5.349415097330166e+00	5.685382e-03	-2.569543e-09
5.350415097330163e+00	5.711968e-03	-2.567009e-09
5.352415097330159e+00	5.754147e-03	-2.561758e-09
5.356415097330149e+00	5.832151e-03	-2.551151e-09
5.364415097330131e+00	5.963284e-03	-2.529508e-09
5.380415097330093e+00	6.169639e-03	-2.485251e-09
5.386666665300076e+00	6.223908e-03	-2.467487e-09
5.400169801240040e+00	6.292386e-03	-2.428231e-09
5.406169801240026e+00	6.296766e-03	-2.410293e-09
5.411666665300018e+00	6.292387e-03	-2.393692e-09
5.418666665300002e+00	6.270339e-03	-2.372219e-09
5.419666665299999e+00	6.265840e-03	-2.369124e-09
5.425512379585699e+00	6.229871e-03	-2.350837e-09
5.431358093871400e+00	6.183274e-03	-2.332286e-09
5.437203808157100e+00	6.126049e-03	-2.313471e-09
5.443049522442799e+00	6.058196e-03	-2.294392e-09
5.448895236728499e+00	5.979715e-03	-2.275048e-09
5.454740951014200e+00	5.890606e-03	-2.255440e-09
5.460586665299900e+00	5.790869e-03	-2.235567e-09
5.491558459944592e+00	5.176520e-03	-2.127128e-09
5.526861814293099e+00	4.297025e-03	-1.995945e-09
5.573719564649096e+00	2.973645e-03	-1.809542e-09
5.629674684838982e+00	1.382824e-03	-1.570983e-09
5.684289288471675e+00	5.477369e-06	-1.321952e-09
5.738862501892221e+00	-1.081756e-03	-1.058646e-09
5.776125344604921e+00	-1.643285e-03	-8.719402e-10
5.782125344604907e+00	-1.702743e-03	-8.408623e-10
5.790125344604888e+00	-1.772042e-03	-7.991175e-10
5.807125344604849e+00	-1.900939e-03	-7.098433e-10
5.813125344604835e+00	-1.934287e-03	-6.779590e-10
5.824125344604809e+00	-1.985546e-03	-6.191968e-10
5.834333331899998e+00	-2.018500e-03	-5.642055e-10
5.835333331899996e+00	-2.020991e-03	-5.587950e-10
5.842253877794469e+00	-2.033462e-03	-5.216433e-10
5.849174423688943e+00	-2.039704e-03	-4.837800e-10
5.856094969583417e+00	-2.039717e-03	-4.452050e-10
5.863015515477890e+00	-2.033502e-03	-4.059184e-10
5.869936061372364e+00	-2.021057e-03	-3.659201e-10
5.876856607266838e+00	-2.002385e-03	-3.252101e-10
5.883777153161311e+00	-1.977483e-03	-2.837885e-10
5.932268329086611e+00	-1.718521e-03	2.334661e-08
6.000681827155489e+00	-1.184370e-03	2.258145e-06
6.037255216167942e+00	-8.443429e-04	2.192474e-05
6.056861493471544e+00	-6.499229e-04	9.087910e-05
6.067955307060508e+00	-5.368274e-04	2.429822e-04
6.075684764751657e+00	-4.526885e-04	5.381535e-04
6.082288689747536e+00	-3.697003e-04	1.134060e-03
6.089234131223030e+00	-2.578330e-04	2.454913e-03
6.095822988842336e+00	-1.016581e-04	4.967763e-03
6.103088671654660e+00	1.730357e-04	9.952637e-03
6.109796014731536e+00	5.926011e-04	1.733136e-02
6.117218184445562e+00	1.367371e-03	2.896994e-02
6.126730674789904e+00	3.009241e-03	4.789650e-02
6.139692944610019e+00	6.735766e-03	7.799809e-02
6.159500549598576e+00	1.625427e-02	1.289022e-01
6.189533403747582e+00	3.729510e-02	2.107985e-01
6.203505555578168e+00	5.064259e-02	2.502795e-01
6.225055694938824e+00	7.569272e-02	3.124138e-01
6.239055694938791e+00	9.564543e-02	3.534293e-01
6.251999998599999e+00	1.161687e-01	3.916067e-01
6.252999998599996e+00	1.178392e-01	3.945656e-01
6.264045653426030e+00	1.374548e-01	4.273852e-01
6.275091308252064e+00	1.584721e-01	4.602737e-01
6.286136963078097e+00	1.808911e-01	4.932309e-01
6.297182617904130e+00	2.047118e-01	5.262570e-01
6.308228272730164e+00	2.299341e-01	5.593518e-01
6.319273927556197e+00	2.565582e-01	5.925155e-01
6.330319582382231e+00	2.845840e-01	6.257480e-01
6.407676938310921e+00	4.909522e-01	8.578037e-01
6.445417812346655e+00	5.998775e-01	9.703944e-01
6.481414209394643e+00	7.077828e-01	1.076702e+00
6.523085371704212e+00	8.315664e-01	1.198195e+00
6.567577626216099e+00	9.599640e-01	1.326000e+00
6.595524633038302e+00	1.037526e+00	1.405078e+00
6.611772651555590e+00	1.080672e+00	1.450380e+00
6.636170628165416e+00	1.143402e+00	1.517725e+00
6.640670062027499e+00	1.154546e+00	1.530005e+00
6.645169495889582e+00	1.165584e+00	1.542250e+00
6.649668929751664e+00	1.176516e+00	1.554458e+00
6.654168363613747e+00	1.187343e+00	1.566630e+00
6.658667797475830e+00	1.198063e+00	1.578767e+00
6.663167231337913e+00	1.208677e+00	1.590867e+00
6.667666665199995e+00	1.219186e+00	1.602932e+00
6.668666665199993e+00	1.221505e+00	1.605607e+00
6.680363808057108e+00	1.248086e+00	1.636746e+00
6.692060950914223e+00	1.273815e+00	1.667524e+00
6.703758093771339e+00	1.298691e+00	1.697940e+00
6.715455236628453e+00	1.322715e+00	1.727996e+00
6.727152379485569e+00	1.345885e+00	1.757690e+00
6.738849522342684e+00	1.368203e+00	1.787024e+00
6.750546665199799e+00	1.389668e+00	1.815996e+00
6.830546665199797e+00	1.524749e+00	2.006678e+00
6.910546665199796e+00	1.640014e+00	2.182712e+00
6.990546665199794e+00	1.740433e+00	2.344613e+00
7.005333331900005e+00	1.757373e+00	2.372279e+00
7.035906665300423e+00	1.790664e+00	2.426479e+00
7.049906665300391e+00	1.805366e+00	2.450027e+00
7.068906665300347e+00	1.825012e+00	2.481193e+00
7.085333331900003e+00	1.841606e+00	2.507088e+00
7.086333331900001e+00	1.842606e+00	2.508635e+00
7.092179046185700e+00	1.848420e+00	2.517596e+00
7.098024760471401e+00	1.854179e+00	2.526409e+00
7.103870474757101e+00	1.859884e+00	2.535075e+00
7.109716189042801e+00	1.865535e+00	2.543593e+00
7.115561903328500e+00	1.871132e+00	2.551964e+00
7.121407617614201e+00	1.876675e+00	2.560188e+00
7.127253331899901e+00	1.882163e+00	2.568264e+00
7.168213331899807e+00	1.918836e+00	2.620640e+00
7.248213331899805e+00	1.982986e+00	2.706876e+00
7.328213331899804e+00	2.035636e+00	2.772190e+00
7.408213331899802e+00	2.076517e+00	2.818368e+00
7.420999998500001e+00	2.081342e+00	2.823307e+00
7.449853332099202e+00	2.089580e+00	2.830895e+00
7.474759995309576e+00	2.094356e+00	2.834542e+00
7.478508567193922e+00	2.094920e+00	2.834902e+00
7.482257139078269e+00	2.095436e+00	2.835205e+00
7.486005710962615e+00	2.095904e+00	2.835450e+00
7.489754282846961e+00	2.096323e+00	2.835637e+00
7.493502854731307e+00	2.096694e+00	2.835765e+00
7.497251426615653e+00	2.097016e+00	2.835835e+00
7.500999998499999e+00	2.097289e+00	2.835848e+00
7.501999998499997e+00	2.097355e+00	2.835842e+00
7.506128613922606e+00	2.097583e+00	2.835769e+00
7.510257229345216e+00	2.097741e+00	2.835613e+00
7.514385844767825e+00	2.097828e+00	2.835374e+00
7.518514460190436e+00	2.097844e+00	2.835051e+00
7.522643075613045e+00	2.097790e+00	2.834645e+00
7.526771691035655e+00	2.097665e+00	2.834156e+00
7.530900306458264e+00	2.097470e+00	2.833583e+00
7.559828864961951e+00	2.094113e+00	2.827240e+00
7.617685981969323e+00	2.078793e+00	2.804379e+00
7.697685981969322e+00	2.041829e+00	2.753815e+00
7.777685981969320e+00	1.987749e+00	2.682184e+00
7.839666665199999e+00	1.935605e+00	2.613772e+00
7.853666665199967e+00	1.921506e+00	2.595290e+00
7.869666665199929e+00	1.904775e+00	2.573324e+00
7.889666665200068e+00	1.883226e+00	2.544999e+00
7.893809522342915e+00	1.878601e+00	2.538909e+00
7.897952379485763e+00	1.873935e+00	2.532762e+00
7.902095236628610e+00	1.869227e+00	2.526557e+00
7.906238093771457e+00	1.864478e+00	2.520295e+00
7.910380950914305e+00	1.859687e+00	2.513975e+00
7.914523808057153e+00	1.854855e+00	2.507597e+00
7.918666665200000e+00	1.849982e+00	2.501161e+00
7.919666665199998e+00	1.848799e+00	2.499599e+00
7.931363808057113e+00	1.834730e+00	2.480995e+00
7.943060950914228e+00	1.820279e+00	2.461847e+00
7.954758093771344e+00	1.805447e+00	2.442153e+00
7.966455236628458e+00	1.790233e+00	2.421914e+00
7.978152379485573e+00	1.774637e+00	2.401129e+00
7.989849522342689e+00	1.758660e+00	2.379800e+00
8.001546665199804e+00	1.742301e+00	2.357925e+00
8.081546665199802e+00	1.624344e+00	2.199596e+00
8.161546665199801e+00	1.495187e+00	2.025370e+00
8.241546665199799e+00	1.356420e+00	1.837644e+00
8.251053331401195e+00	1.339033e+00	1.814105e+00
8.260559997602591e+00	1.321473e+00	1.790332e+00
8.270066663803988e+00	1.303740e+00	1.766325e+00
8.279573330005384e+00	1.285832e+00	1.742084e+00
8.289079996206780e+00	1.267751e+00	1.717609e+00
8.298586662408177e+00	1.249496e+00	1.692900e+00
8.308093328609573e+00	1.231067e+00	1.667957e+00
8.334333331799996e+00	1.179631e+00	1.598359e+00
8.335333331799994e+00	1.177651e+00	1.595679e+00
8.362524162331352e+00	1.122906e+00	1.521626e+00
8.389714992862713e+00	1.067403e+00	1.446612e+00
8.416905823394071e+00	1.011141e+00	1.370637e+00
8.444096653925431e+00	9.541197e-01	1.293701e+00
8.471287484456790e+00	8.963398e-01	1.215803e+00
8.498478314988150e+00	8.378011e-01	1.136945e+00
8.525669145519508e+00	7.785035e-01	1.057126e+00
8.571780070148101e+00	6.767929e-01	9.205102e-01
8.646499545670544e+00	5.102948e-01	6.973501e-01
8.671999998499999e+00	4.531477e-01	6.210086e-01
8.700999092841087e+00	3.879998e-01	5.342348e-01
8.703999092841080e+00	3.812636e-01	5.252830e-01
8.707999092841071e+00	3.722862e-01	5.133659e-01
8.715999092841052e+00	3.543471e-01	4.895803e-01
8.732999092841013e+00	3.162644e-01	4.391500e-01
8.743999998500016e+00	2.916844e-01	4.067076e-01
8.751999998499997e+00	2.738454e-01	3.832170e-01
8.752999998499995e+00	2.716180e-01	3.802878e-01
8.755919998499987e+00	2.651173e-01	3.717433e-01
8.758839998499981e+00	2.586243e-01	3.632213e-01
8.761759998499974e+00	2.521393e-01	3.547218e-01
8.764679998499966e+00	2.456620e-01	3.462449e-01
8.767599998499959e+00	2.391927e-01	3.377904e-01
8.770519998499953e+00	2.327312e-01	3.293585e-01
8.773439998499946e+00	2.262776e-01	3.209492e-01
8.793919998499895e+00	1.813748e-01	2.630889e-01
8.834879998499801e+00	9.337208e-02	1.540004e-01
8.873345271086023e+00	1.390033e-02	6.621461e-02
8.901003029414312e+00	-3.957902e-02	2.176382e-02
8.919234485060748e+00	-7.195343e-02	5.943171e-03
8.928867212393335e+00	-8.770021e-02	2.276364e-03
8.933345799984536e+00	-9.453964e-02	1.496559e-03
8.938863417362249e+00	-1.025259e-01	9.375208e-04
8.945111864030821e+00	-1.111418e-01	5.305631e-04
8.950494024709144e+00	-1.181808e-01	3.153413e-04
8.955496588462083e+00	-1.243679e-01	1.951420e-04
8.960835666055338e+00	-1.306102e-01	1.163742e-04
8.965926629578952e+00	-1.362225e-01	7.020668e-05
