time	V(y)	V(recti)
1.275988570628561e+00	1.799662e+00	1.960157e+00
1.298977142057118e+00	1.663691e+00	1.819290e+00
1.321965713485676e+00	1.523247e+00	1.672736e+00
1.344954284914233e+00	1.378328e+00	1.520498e+00
1.367942856342790e+00	1.228936e+00	1.362573e+00
1.390931427771348e+00	1.075070e+00	1.198964e+00
1.413919999199905e+00	9.167308e-01	1.029668e+00
1.453919999199904e+00	6.431211e-01	7.338749e-01
1.487739944078939e+00	4.126317e-01	4.846265e-01
1.525441259934556e+00	1.606611e-01	2.230054e-01
1.551456899969992e+00	-7.288984e-03	7.426401e-02
1.565741394753722e+00	-9.452634e-02	2.475908e-02
1.579993638158804e+00	-1.768166e-01	3.634002e-03
1.582559868248644e+00	-1.909427e-01	2.199459e-03
1.585232923256857e+00	-2.051153e-01	1.655206e-03
1.588751763522769e+00	-2.233382e-01	1.144164e-03
1.593059956246133e+00	-2.450378e-01	7.193545e-04
1.597391621575408e+00	-2.661546e-01	4.462951e-04
1.601959870695097e+00	-2.876465e-01	2.686776e-04
1.606192164780285e+00	-3.068278e-01	1.673351e-04
1.610565407813802e+00	-3.258926e-01	1.030555e-04
1.614802986995823e+00	-3.436384e-01	6.435473e-05
1.619184302194771e+00	-3.612293e-01	3.960832e-05
1.623458074050777e+00	-3.776490e-01	2.462734e-05
1.627817708217272e+00	-3.936416e-01	1.518499e-05
1.632099164007037e+00	-4.086054e-01	9.435776e-06
1.636445686566212e+00	-4.230433e-01	5.826190e-06
1.645077584164717e+00	-4.494767e-01	2.234399e-06
1.653710982928427e+00	-4.729206e-01	8.631791e-07
1.661955672315244e+00	-4.927854e-01	3.265247e-07
1.662771528527353e+00	-4.945932e-01	1.919373e-07
1.663587384739461e+00	-4.963753e-01	1.195068e-07
1.664403240951569e+00	-4.981317e-01	1.092333e-07
1.665219097163677e+00	-4.998624e-01	1.611167e-07
1.666034953375786e+00	-5.015674e-01	2.751570e-07
1.666850809587894e+00	-5.032467e-01	4.513543e-07
1.667666665800002e+00	-5.049003e-01	6.897085e-07
1.668666665800004e+00	-5.068870e-01	1.524454e-07
1.671586665799996e+00	-5.124196e-01	1.171658e-07
1.674506665799990e+00	-5.175610e-01	8.748718e-08
1.677426665799983e+00	-5.223112e-01	6.340958e-08
1.680346665799975e+00	-5.266701e-01	4.493298e-08
1.683266665799968e+00	-5.306378e-01	3.205736e-08
1.686186665799962e+00	-5.342143e-01	2.478274e-08
1.689106665799954e+00	-5.373995e-01	2.310911e-08
1.709586665799907e+00	-5.512042e-01	3.095060e-09
1.742395952852334e+00	-5.471522e-01	-1.474577e-09
1.782395952852333e+00	-5.071898e-01	-1.765366e-09
1.822395952852332e+00	-4.360760e-01	-2.173454e-09
1.862395952852332e+00	-3.432993e-01	-2.475162e-09
1.902395952852331e+00	-2.401418e-01	-2.721769e-09
1.942395952852330e+00	-1.366623e-01	-2.888604e-09
1.982395952852329e+00	-4.112034e-02	-2.980743e-09
2.022395952852328e+00	4.239143e-02	-3.002308e-09
2.046333332500005e+00	8.565894e-02	-2.983908e-09
2.052333332500012e+00	9.464644e-02	-2.971670e-09
2.060333332500022e+00	1.059110e-01	-2.952641e-09
2.072333332499987e+00	1.216595e-01	-2.919793e-09
2.085333332500003e+00	1.364155e-01	-2.831144e-09
2.086333332500004e+00	1.374578e-01	-2.872139e-09
2.092179046785705e+00	1.432162e-01	-2.848835e-09
2.098024761071405e+00	1.484538e-01	-2.823610e-09
2.103870475357106e+00	1.531705e-01	-2.796466e-09
2.109716189642806e+00	1.573665e-01	-2.767401e-09
2.115561903928507e+00	1.610416e-01	-2.736416e-09
2.121407618214207e+00	1.641959e-01	-2.703511e-09
2.127253332499908e+00	1.668293e-01	-2.668686e-09
2.167253332499907e+00	1.769243e-01	-2.396946e-09
2.207253332499906e+00	1.731054e-01	-2.065186e-09
2.247253332499906e+00	1.562597e-01	-1.669622e-09
2.287253332499905e+00	1.300850e-01	-1.216505e-09
2.327253332499904e+00	9.834782e-02	-7.112654e-10
2.367253332499903e+00	6.457249e-02	1.848147e-07
2.407253332499902e+00	3.123809e-02	3.025280e-05
2.424628817387415e+00	1.748768e-02	4.055928e-04
2.434369764927741e+00	1.021301e-02	1.948778e-03
2.439690825658726e+00	6.425942e-03	5.407698e-03
2.443494730415615e+00	3.865664e-03	1.204021e-02
2.447329183407852e+00	1.497378e-03	2.481698e-02
2.451718274531849e+00	-7.802440e-04	4.668818e-02
2.458811479445988e+00	-3.451449e-03	9.011205e-02
2.465428632669735e+00	-4.622495e-03	1.343311e-01
2.474218493939436e+00	-3.719789e-03	1.958869e-01
2.486598150459333e+00	5.259663e-04	2.846602e-01
2.487598150459334e+00	1.076867e-03	2.919297e-01
2.489598150459337e+00	2.518368e-03	3.065928e-01
2.493598150459341e+00	5.688532e-03	3.360040e-01
2.494598150459343e+00	6.562295e-03	3.433780e-01
2.496999999099998e+00	8.837258e-03	3.611324e-01
2.499999999100002e+00	1.199634e-02	3.833757e-01
2.500999999100003e+00	1.311655e-02	3.908030e-01
2.501999999100004e+00	1.427921e-02	3.982382e-01
2.507845713385705e+00	2.200020e-02	4.419288e-01
2.513691427671405e+00	3.129382e-02	4.856703e-01
2.519537141957106e+00	4.216005e-02	5.294626e-01
2.525382856242806e+00	5.459891e-02	5.733058e-01
2.531228570528507e+00	6.861039e-02	6.171998e-01
2.537074284814207e+00	8.419450e-02	6.611447e-01
2.542919999099908e+00	1.013512e-01	7.051404e-01
2.582919999099907e+00	2.443601e-01	1.002813e+00
2.622919999099906e+00	4.323996e-01	1.292948e+00
2.662919999099906e+00	6.633728e-01	1.569867e+00
2.702919999099905e+00	9.248540e-01	1.828583e+00
2.742919999099904e+00	1.202598e+00	2.064686e+00
2.782919999099903e+00	1.481818e+00	2.274259e+00
2.822919999099902e+00	1.748294e+00	2.453867e+00
2.862919999099901e+00	1.995114e+00	2.605996e+00
2.878666665800004e+00	2.084203e+00	2.657078e+00
2.902653332600419e+00	2.204576e+00	2.720704e+00
2.918666665800004e+00	2.275396e+00	2.755258e+00
2.919666665800005e+00	2.279566e+00	2.757215e+00
2.930798443220627e+00	2.322773e+00	2.776475e+00
2.941930220641249e+00	2.361967e+00	2.792754e+00
2.953061998061872e+00	2.397147e+00	2.806052e+00
2.964193775482494e+00	2.428314e+00	2.816369e+00
2.975325552903116e+00	2.455468e+00	2.823705e+00
2.986457330323738e+00	2.478607e+00	2.828060e+00
2.997589107744361e+00	2.497734e+00	2.829435e+00
3.029103901541077e+00	2.530484e+00	2.817902e+00
3.069103901541077e+00	2.524465e+00	2.768312e+00
3.109103901541076e+00	2.470591e+00	2.682818e+00
3.149103901541075e+00	2.369684e+00	2.560742e+00
3.189103901541074e+00	2.226605e+00	2.404069e+00
3.229103901541073e+00	2.047004e+00	2.215358e+00
3.269103901541072e+00	1.839017e+00	1.999985e+00
3.297333332400008e+00	1.678483e+00	1.834264e+00
3.302619046685721e+00	1.646438e+00	1.801123e+00
3.307904760971435e+00	1.614106e+00	1.767633e+00
3.313190475257149e+00	1.581488e+00	1.733793e+00
3.318476189542863e+00	1.548582e+00	1.699605e+00
3.323761903828576e+00	1.515391e+00	1.665067e+00
3.329047618114290e+00	1.481912e+00	1.630180e+00
3.334333332400004e+00	1.448147e+00	1.594944e+00
3.335333332400005e+00	1.441731e+00	1.588239e+00
3.346893332399991e+00	1.366449e+00	1.509287e+00
3.358453332399977e+00	1.290490e+00	1.429239e+00
3.370013332399963e+00	1.213855e+00	1.348095e+00
3.381573332399949e+00	1.136543e+00	1.265855e+00
3.393133332399935e+00	1.058555e+00	1.182519e+00
3.404693332399922e+00	9.798895e-01	1.098087e+00
3.416253332399908e+00	9.005477e-01	1.012559e+00
3.456253332399907e+00	6.269348e-01	7.165105e-01
3.488607378723813e+00	4.065781e-01	4.781850e-01
3.525764045615592e+00	1.584341e-01	2.206155e-01
3.551338551393847e+00	-6.602098e-03	7.446862e-02
3.565532363575347e+00	-9.330822e-02	2.510907e-02
3.579696487292566e+00	-1.751623e-01	3.801091e-03
3.582326563419848e+00	-1.896576e-01	2.290422e-03
3.585016816383167e+00	-2.039400e-01	1.720100e-03
3.588574975374176e+00	-2.223871e-01	1.184150e-03
3.592899446988255e+00	-2.441714e-01	7.463659e-04
3.597707502361082e+00	-2.676007e-01	4.384621e-04
3.602035319513366e+00	-2.879371e-01	2.690747e-04
3.606380023945206e+00	-3.075961e-01	1.659183e-04
3.610584205197028e+00	-3.258997e-01	1.040371e-04
3.614962126981194e+00	-3.442088e-01	6.409851e-05
3.619245285212781e+00	-3.613834e-01	3.981802e-05
3.623608711183323e+00	-3.781229e-01	2.453746e-05
3.627889933066573e+00	-3.938048e-01	1.524638e-05
3.632233941360550e+00	-4.089632e-01	9.416780e-06
3.636527553122932e+00	-4.232029e-01	5.844690e-06
3.645166948212800e+00	-4.496210e-01	2.239813e-06
3.653805085676595e+00	-4.730400e-01	8.645832e-07
3.658853432366168e+00	-4.853179e-01	5.022364e-07
3.664524819140713e+00	-4.978684e-01	2.748131e-07
3.672042572671970e+00	-5.125113e-01	1.255329e-07
3.681461164378547e+00	-5.276423e-01	4.709017e-08
3.695234891684475e+00	-5.433143e-01	1.143582e-08
3.716417703264934e+00	-5.589527e-01	-1.785380e-09
3.717417703264935e+00	-5.593669e-01	-1.642320e-09
3.719417703264938e+00	-5.597240e-01	-1.193304e-09
3.723417703264943e+00	-5.599660e-01	-1.372816e-09
3.731417703264952e+00	-5.592976e-01	-1.354550e-09
3.735999999099985e+00	-5.581058e-01	-1.367165e-09
3.743835407429941e+00	-5.547793e-01	-1.672172e-09
3.748999999100000e+00	-5.515041e-01	-1.447006e-09
3.751999999100004e+00	-5.492705e-01	4.858105e-07
3.752999999100005e+00	-5.484702e-01	-4.116297e-09
3.755919999099998e+00	-5.459405e-01	-2.462184e-09
3.758839999099991e+00	-5.431589e-01	-1.244748e-09
3.761759999099984e+00	-5.401256e-01	-4.639889e-10
3.764679999099978e+00	-5.368404e-01	-1.199066e-10
3.767599999099970e+00	-5.333033e-01	-2.125011e-10
3.770519999099963e+00	-5.295145e-01	-7.417726e-10
3.773439999099956e+00	-5.254738e-01	-1.707721e-09
3.793919999099909e+00	-4.918917e-01	-1.910118e-09
3.833919999099908e+00	-4.093716e-01	-2.262428e-09
3.873919999099908e+00	-3.126648e-01	-2.555423e-09
3.913919999099907e+00	-2.087180e-01	-2.776903e-09
3.953919999099906e+00	-1.065849e-01	-2.926376e-09
3.987739944041756e+00	-2.786312e-02	-2.990905e-09
4.025441259920719e+00	4.651507e-02	-2.992862e-09
4.065441259920718e+00	1.079510e-01	-2.920683e-09
4.105441259920717e+00	1.520452e-01	-2.780629e-09
4.127666665700005e+00	1.693001e-01	-2.675454e-09
4.128666665700003e+00	1.698725e-01	-2.669924e-09
4.130666665699998e+00	1.708381e-01	-2.658200e-09
4.134666665699989e+00	1.725918e-01	-2.634189e-09
4.142666665699970e+00	1.755629e-01	-2.584030e-09
4.152666665700039e+00	1.785862e-01	-2.518610e-09
4.154809522842891e+00	1.790406e-01	-2.512983e-09
4.156952379985744e+00	1.794469e-01	-2.502121e-09
4.159095237128596e+00	1.798050e-01	-2.486026e-09
4.161238094271448e+00	1.801149e-01	-2.464696e-09
4.163380951414299e+00	1.803767e-01	-2.438132e-09
4.165523808557152e+00	1.805903e-01	-2.406334e-09
4.167666665700004e+00	1.807557e-01	-2.369302e-09
4.168666665700002e+00	1.808150e-01	-2.403875e-09
4.171586665699995e+00	1.809137e-01	-2.381421e-09
4.174506665699988e+00	1.809107e-01	-2.358569e-09
4.177426665699981e+00	1.808058e-01	-2.335317e-09
4.180346665699973e+00	1.805991e-01	-2.311667e-09
4.183266665699967e+00	1.802907e-01	-2.287618e-09
4.186186665699959e+00	1.798804e-01	-2.263169e-09
4.189106665699953e+00	1.793683e-01	-2.238322e-09
4.209586665699906e+00	1.734841e-01	-2.051633e-09
4.249586665699905e+00	1.542800e-01	-1.644699e-09
4.289586665699904e+00	1.277062e-01	-1.188446e-09
4.329586665699903e+00	9.583092e-02	-6.789243e-10
4.369586665699902e+00	6.214201e-02	3.647681e-07
4.409586665699901e+00	2.905542e-02	5.950130e-05
4.426930307290327e+00	1.548843e-02	7.741846e-04
4.436660980114659e+00	8.345049e-03	3.578205e-03
4.442034061965099e+00	4.631673e-03	9.578296e-03
4.446203856631854e+00	1.976171e-03	2.071623e-02
4.450442180752827e+00	-3.191211e-04	4.000792e-02
4.457763518008953e+00	-3.272124e-03	8.344385e-02
4.464434469929728e+00	-4.670952e-03	1.275246e-01
4.472815571031383e+00	-4.142410e-03	1.859411e-01
4.484854619598064e+00	1.400089e-03	2.726073e-01
4.504403314942557e+00	2.316309e-02	4.169273e-01
4.537169911077971e+00	8.146349e-02	6.622421e-01
4.545333332400002e+00	1.018149e-01	7.236084e-01
4.562660175044066e+00	1.546472e-01	8.538480e-01
4.568660175044073e+00	1.761783e-01	8.987216e-01
4.579660175044086e+00	2.182156e-01	9.807100e-01
4.585333332400001e+00	2.416339e-01	1.022772e+00
4.586333332400002e+00	2.458800e-01	1.030168e+00
4.592179046685703e+00	2.716246e-01	1.073316e+00
4.598024760971404e+00	2.985833e-01	1.116139e+00
4.603870475257104e+00	3.267562e-01	1.158638e+00
4.609716189542804e+00	3.561432e-01	1.200810e+00
4.615561903828505e+00	3.867444e-01	1.242658e+00
4.621407618114206e+00	4.185597e-01	1.284181e+00
4.627253332399906e+00	4.515892e-01	1.325379e+00
4.667253332399905e+00	6.922128e-01	1.598893e+00
4.707253332399905e+00	9.561844e-01	1.855330e+00
4.747253332399904e+00	1.234676e+00	2.088736e+00
4.787253332399903e+00	1.512951e+00	2.295221e+00
4.827253332399902e+00	1.776946e+00	2.471398e+00
4.867253332399901e+00	2.014143e+00	2.614399e+00
4.907253332399900e+00	2.214185e+00	2.721904e+00
4.947253332399900e+00	2.377677e+00	2.798510e+00
4.960999999000002e+00	2.422794e+00	2.816155e+00
4.980946664601646e+00	2.474052e+00	2.831073e+00
4.991866663004114e+00	2.496333e+00	2.835012e+00
4.996999998999996e+00	2.505224e+00	2.835714e+00
4.998999998999999e+00	2.508468e+00	2.835829e+00
4.999999999000000e+00	2.510031e+00	2.835843e+00
5.000999999000001e+00	2.511569e+00	2.835839e+00
5.001099999000001e+00	2.511719e+00	2.835836e+00
5.001299999000000e+00	2.512020e+00	2.835831e+00
5.001999999000002e+00	2.513063e+00	2.835804e+00
5.007845713285703e+00	2.520956e+00	2.834995e+00
5.013691427571404e+00	2.527436e+00	2.833156e+00
5.019537141857104e+00	2.532503e+00	2.830287e+00
5.025382856142804e+00	2.536158e+00	2.826388e+00
5.031228570428505e+00	2.538400e+00	2.821458e+00
5.037074284714206e+00	2.539230e+00	2.815499e+00
5.042919998999906e+00	2.538647e+00	2.808509e+00
5.082919998999905e+00	2.511126e+00	2.743018e+00
5.122919998999905e+00	2.440517e+00	2.644701e+00
5.162919998999904e+00	2.324466e+00	2.510420e+00
5.202919998999903e+00	2.168143e+00	2.342364e+00
5.242919998999902e+00	1.977380e+00	2.143281e+00
5.282919998999901e+00	1.758315e+00	1.916454e+00
5.322919998999900e+00	1.517107e+00	1.665673e+00
5.362919998999899e+00	1.261147e+00	1.397404e+00
5.378666665700003e+00	1.156969e+00	1.287377e+00
5.402653332500417e+00	9.945927e-01	1.114309e+00
5.418666665700002e+00	8.849885e-01	9.965841e-01
5.419666665700003e+00	8.781247e-01	9.891899e-01
5.422877388425046e+00	8.560654e-01	9.654036e-01
5.426088111150088e+00	8.339996e-01	9.415829e-01
5.429298833875131e+00	8.119273e-01	9.177278e-01
5.432509556600173e+00	7.898484e-01	8.938383e-01
5.435720279325215e+00	7.677631e-01	8.699145e-01
5.438931002050258e+00	7.456712e-01	8.459563e-01
5.442141724775301e+00	7.235728e-01	8.219637e-01
5.464660766353681e+00	5.691020e-01	6.540793e-01
5.497589107581533e+00	3.454512e-01	4.126154e-01
5.529103901480553e+00	1.358329e-01	1.973324e-01
5.551829753702421e+00	-1.028400e-02	7.059261e-02
5.565060965860710e+00	-9.110356e-02	2.524720e-02
5.578293318719229e+00	-1.678389e-01	4.691879e-03
5.581231611378492e+00	-1.841288e-01	2.819820e-03
5.584091615736636e+00	-1.994142e-01	2.077783e-03
5.587880340370219e+00	-2.191669e-01	1.394663e-03
5.592270395235541e+00	-2.413947e-01	8.694479e-04
5.597019125249297e+00	-2.646495e-01	5.133491e-04
5.601324120670366e+00	-2.849849e-01	3.161482e-04
5.605665172614003e+00	-3.047384e-01	1.951308e-04
5.609884915358496e+00	-3.232189e-01	1.221525e-04
5.614260650232254e+00	-3.416319e-01	7.525980e-05
5.618546022689344e+00	-3.589261e-01	4.673957e-05
5.622904640269052e+00	-3.757598e-01	2.881768e-05
5.627188677135837e+00	-3.915630e-01	1.790150e-05
5.631530775723441e+00	-4.068272e-01	1.105870e-05
5.635826362532917e+00	-4.211843e-01	6.862422e-06
5.644465173814925e+00	-4.478223e-01	2.630012e-06
5.653102700864956e+00	-4.714726e-01	1.012153e-06
5.657835431726291e+00	-4.831518e-01	6.049772e-07
5.663053883839183e+00	-4.949592e-01	3.465428e-07
5.669853167963044e+00	-5.087019e-01	1.698897e-07
5.678177384086062e+00	-5.229968e-01	7.116928e-08
5.689988438455430e+00	-5.385008e-01	2.126333e-08
5.707143192225985e+00	-5.510302e-01	3.007161e-09
5.737275780149194e+00	-5.497261e-01	-1.223435e-09
5.777275780149193e+00	-5.185639e-01	-1.753696e-09
5.794333332300003e+00	-4.953258e-01	-1.866979e-09
5.800218227998382e+00	-4.849340e-01	-1.940544e-09
5.812988019395142e+00	-4.602124e-01	-1.880110e-09
5.816037349810122e+00	-4.538229e-01	1.224679e-07
5.819086680225102e+00	-4.473187e-01	1.873178e-07
5.822136010640082e+00	-4.406997e-01	1.926698e-07
5.825185341055062e+00	-4.339660e-01	1.385238e-07
5.828234671470041e+00	-4.271176e-01	2.487978e-08
5.831284001885022e+00	-4.201544e-01	-1.482622e-07
5.834333332300002e+00	-4.130765e-01	-3.809023e-07
5.835333332300003e+00	-4.107295e-01	-9.824811e-11
5.840452924112966e+00	-3.984434e-01	-1.556885e-09
5.845572515925929e+00	-3.859526e-01	-2.645975e-09
5.850692107738892e+00	-3.732571e-01	-3.365517e-09
5.855811699551856e+00	-3.603570e-01	-3.715512e-09
5.860931291364818e+00	-3.472523e-01	-3.695960e-09
5.866050883177782e+00	-3.339429e-01	-3.306860e-09
5.871170474990745e+00	-3.204288e-01	-2.548213e-09
5.907042649101516e+00	-2.260551e-01	-2.746001e-09
5.947042649101515e+00	-1.234634e-01	-2.903634e-09
5.987042649101515e+00	-2.956329e-02	-2.987087e-09
6.025181744548480e+00	4.622847e-02	-2.992850e-09
6.065181744548479e+00	1.077326e-01	-2.921395e-09
6.105181744548478e+00	1.497041e-01	-2.773557e-09
6.145181744548477e+00	1.721980e-01	-2.550754e-09
6.185181744548476e+00	1.781067e-01	-2.261904e-09
6.211999999000003e+00	1.746136e-01	-2.036906e-09
6.212999999000004e+00	1.743210e-01	-2.027821e-09
6.214999999000007e+00	1.735917e-01	-2.008961e-09
6.218999999000012e+00	1.720193e-01	-1.970544e-09
6.226999999000022e+00	1.685385e-01	-1.891995e-09
6.236999998999984e+00	1.637630e-01	-1.791538e-09
6.239142856142844e+00	1.626233e-01	-1.760759e-09
6.241285713285704e+00	1.614568e-01	-1.734554e-09
6.243428570428564e+00	1.602635e-01	-1.712925e-09
6.245571427571423e+00	1.590434e-01	-1.695871e-09
6.247714284714283e+00	1.577966e-01	-1.683392e-09
6.249857141857142e+00	1.565230e-01	-1.675488e-09
6.251999999000002e+00	1.552226e-01	-1.672160e-09
6.252999999000004e+00	1.546065e-01	-1.621700e-09
6.258845713285704e+00	1.508389e-01	-1.557420e-09
6.264691427571405e+00	1.469161e-01	-1.491722e-09
6.270537141857106e+00	1.428381e-01	-1.424606e-09
6.276382856142805e+00	1.386050e-01	-1.356073e-09
6.282228570428506e+00	1.342166e-01	-1.286122e-09
6.288074284714207e+00	1.296730e-01	-1.214754e-09
6.293919998999908e+00	1.249742e-01	-1.141968e-09
6.333919998999907e+00	9.204317e-02	-6.135767e-10
6.373919998999906e+00	5.819635e-02	5.661650e-08
6.403056498560240e+00	3.392654e-02	3.524424e-06
6.417697654318332e+00	2.223978e-02	3.168270e-05
6.425617282356644e+00	1.617290e-02	1.278492e-04
6.430081027715456e+00	1.284806e-02	3.353582e-04
6.433191016189951e+00	1.057696e-02	7.346151e-04
6.435844690571908e+00	8.672305e-03	1.537406e-03
6.438653617674966e+00	6.694937e-03	3.318192e-03
6.441314951684838e+00	4.872632e-03	6.665120e-03
6.444303022536271e+00	2.918123e-03	1.351598e-02
6.447729575306905e+00	8.794565e-04	2.647026e-02
6.453232196594954e+00	-1.814963e-03	5.553075e-02
6.460214718190752e+00	-4.137335e-03	9.927940e-02
6.467540990005688e+00	-5.019577e-03	1.488913e-01
6.475914536992910e+00	-3.321215e-03	2.080221e-01
6.492661630967355e+00	8.427777e-03	3.300017e-01
6.517396366717747e+00	4.600248e-02	5.139290e-01
6.557396366717747e+00	1.511069e-01	8.134235e-01
6.597396366717746e+00	3.037385e-01	1.109801e+00
6.628666665600004e+00	4.527557e-01	1.337294e+00
6.634238094171432e+00	4.841744e-01	1.376689e+00
6.639809522742861e+00	5.162710e-01	1.415765e+00
6.645380951314289e+00	5.490455e-01	1.454523e+00
6.650952379885718e+00	5.824979e-01	1.492963e+00
6.656523808457146e+00	6.166282e-01	1.531086e+00
6.662095237028574e+00	6.514363e-01	1.568890e+00
6.667666665600002e+00	6.869224e-01	1.606376e+00
6.668666665600004e+00	6.933524e-01	1.613057e+00
6.674512379885704e+00	7.315171e-01	1.651855e+00
6.680358094171405e+00	7.701590e-01	1.690070e+00
6.686203808457106e+00	8.092779e-01	1.727702e+00
6.692049522742805e+00	8.488739e-01	1.764751e+00
6.697895237028506e+00	8.889471e-01	1.801217e+00
6.703740951314207e+00	9.294973e-01	1.837099e+00
6.709586665599907e+00	9.705247e-01	1.872399e+00
6.749586665599907e+00	1.251532e+00	2.101560e+00
6.789586665599906e+00	1.529298e+00	2.306360e+00
6.829586665599905e+00	1.791980e+00	2.480676e+00
6.869586665599904e+00	2.027181e+00	2.621665e+00
6.909586665599903e+00	2.224695e+00	2.727040e+00
6.949586665599902e+00	2.376862e+00	2.795096e+00
6.989586665599901e+00	2.479848e+00	2.825582e+00
7.026128389560071e+00	2.533090e+00	2.823282e+00
7.045333332300004e+00	2.545428e+00	2.810675e+00
7.046923446820138e+00	2.545644e+00	2.809046e+00
7.050103675860406e+00	2.545274e+00	2.805204e+00
