in s,C1 in V,C2 in V
-4.5468E+00,9.42383E-01,-3.66211E-01
-4.5450E+00,9.52148E-01,-3.17383E-01
-4.5432E+00,9.61914E-01,-1.70898E-01
-4.5414E+00,9.61914E-01,-1.70898E-01
-4.5396E+00,9.81445E-01,-7.32422E-02
-4.5378E+00,9.81445E-01,-1.22070E-01
-4.5360E+00,1.04004E+00,-1.22070E-01
-4.5342E+00,1.04004E+00,-1.70898E-01
-4.5324E+00,1.04980E+00,1.22070E-01
-4.5306E+00,1.05957E+00,7.32422E-02
-4.5288E+00,1.06934E+00,1.22070E-01
-4.5270E+00,1.05957E+00,2.19727E-01
-4.5252E+00,1.09863E+00,3.17383E-01
-4.5234E+00,1.07910E+00,1.70898E-01
-4.5216E+00,1.10840E+00,4.63867E-01
-4.5198E+00,1.11816E+00,4.63867E-01
-4.5180E+00,1.12793E+00,4.63867E-01
-4.5162E+00,1.14746E+00,5.12695E-01
-4.5144E+00,1.14746E+00,2.68555E-01
-4.5126E+00,1.17676E+00,5.12695E-01
-4.5108E+00,1.18652E+00,5.12695E-01
-4.5090E+00,1.21582E+00,6.59180E-01
-4.5072E+00,1.21582E+00,6.59180E-01
-4.5054E+00,1.21582E+00,6.10352E-01
-4.5036E+00,1.25488E+00,7.08008E-01
-4.5018E+00,1.25488E+00,6.59180E-01
-4.5000E+00,1.25488E+00,6.59180E-01
-4.4982E+00,1.25488E+00,8.05664E-01
-4.4964E+00,1.27441E+00,8.54492E-01
-4.4946E+00,1.29395E+00,8.05664E-01
-4.4928E+00,1.32324E+00,8.54492E-01
-4.4910E+00,1.29395E+00,9.03320E-01
-4.4892E+00,1.35254E+00,1.09863E+00
-4.4874E+00,1.33301E+00,1.04980E+00
-4.4856E+00,1.36230E+00,1.04980E+00
-4.4838E+00,1.39160E+00,1.14746E+00
-4.4820E+00,1.38184E+00,1.09863E+00
-4.4802E+00,1.39160E+00,1.19629E+00
-4.4784E+00,1.39160E+00,1.29395E+00
-4.4766E+00,1.39160E+00,1.24512E+00
-4.4748E+00,1.42090E+00,1.39160E+00
-4.4730E+00,1.42090E+00,1.24512E+00
-4.4712E+00,1.44043E+00,1.34277E+00
-4.4694E+00,1.44043E+00,1.44043E+00
-4.4676E+00,1.46973E+00,1.39160E+00
-4.4658E+00,1.50879E+00,1.39160E+00
-4.4640E+00,1.47949E+00,1.39160E+00
-4.4622E+00,1.48926E+00,1.48926E+00
-4.4604E+00,1.47949E+00,1.53809E+00
-4.4586E+00,1.52832E+00,1.68457E+00
-4.4568E+00,1.53809E+00,1.58691E+00
-4.4550E+00,1.54785E+00,1.73340E+00
-4.4532E+00,1.55762E+00,1.63574E+00
-4.4514E+00,1.57715E+00,1.73340E+00
-4.4496E+00,1.60645E+00,1.97754E+00
-4.4478E+00,1.57715E+00,1.73340E+00
-4.4460E+00,1.60645E+00,1.87988E+00
-4.4442E+00,1.58691E+00,1.87988E+00
-4.4424E+00,1.60645E+00,1.92871E+00
-4.4406E+00,1.64551E+00,1.97754E+00
-4.4388E+00,1.65527E+00,2.12402E+00
-4.4370E+00,1.62598E+00,1.87988E+00
-4.4352E+00,1.65527E+00,2.12402E+00
-4.4334E+00,1.65527E+00,2.02637E+00
-4.4316E+00,1.69434E+00,2.07520E+00
-4.4298E+00,1.71387E+00,2.12402E+00
-4.4280E+00,1.69434E+00,2.12402E+00
-4.4262E+00,1.70410E+00,2.22168E+00
-4.4244E+00,1.72363E+00,2.27051E+00
-4.4226E+00,1.71387E+00,2.31934E+00
-4.4208E+00,1.70410E+00,2.22168E+00
-4.4190E+00,1.72363E+00,2.27051E+00
-4.4172E+00,1.76270E+00,2.41699E+00
-4.4154E+00,1.72363E+00,2.46582E+00
-4.4136E+00,1.78223E+00,2.51465E+00
-4.4118E+00,1.76270E+00,2.61230E+00
-4.4100E+00,1.80176E+00,2.51465E+00
-4.4082E+00,1.81152E+00,2.61230E+00
-4.4064E+00,1.82129E+00,2.70996E+00
-4.4046E+00,1.79199E+00,2.70996E+00
-4.4028E+00,1.83105E+00,2.66113E+00
-4.4010E+00,1.85059E+00,2.80762E+00
-4.3992E+00,1.83105E+00,2.85645E+00
-4.3974E+00,1.84082E+00,2.85645E+00
-4.3956E+00,1.86035E+00,2.85645E+00
-4.3938E+00,1.87012E+00,3.00293E+00
-4.3920E+00,1.87988E+00,2.85645E+00
-4.3902E+00,1.88965E+00,3.00293E+00
-4.3884E+00,1.87988E+00,2.85645E+00
-4.3866E+00,1.91895E+00,2.85645E+00
-4.3848E+00,1.91895E+00,3.00293E+00
-4.3830E+00,1.90918E+00,3.05176E+00
-4.3812E+00,1.90918E+00,3.05176E+00
-4.3794E+00,1.91895E+00,3.05176E+00
-4.3776E+00,1.93848E+00,3.19824E+00
-4.3758E+00,1.92871E+00,3.19824E+00
-4.3740E+00,1.95801E+00,3.29590E+00
-4.3722E+00,1.96777E+00,3.24707E+00
-4.3704E+00,1.98730E+00,3.34473E+00
-4.3686E+00,2.00684E+00,3.39355E+00
-4.3668E+00,1.97754E+00,3.24707E+00
-4.3650E+00,2.04590E+00,3.39355E+00
-4.3632E+00,1.99707E+00,3.39355E+00
-4.3614E+00,2.01660E+00,3.44238E+00
-4.3596E+00,2.03613E+00,3.58887E+00
-4.3578E+00,2.01660E+00,3.54004E+00
-4.3560E+00,2.04590E+00,3.58887E+00
-4.3542E+00,2.05566E+00,3.49121E+00
-4.3524E+00,2.03613E+00,3.63770E+00
-4.3506E+00,2.07520E+00,3.73535E+00
-4.3488E+00,2.07520E+00,3.68652E+00
-4.3470E+00,2.09473E+00,3.78418E+00
-4.3452E+00,2.08496E+00,3.78418E+00
-4.3434E+00,2.07520E+00,3.78418E+00
-4.3416E+00,2.09473E+00,3.88184E+00
-4.3398E+00,2.08496E+00,3.83301E+00
-4.3380E+00,2.10449E+00,3.93066E+00
-4.3362E+00,2.12402E+00,4.07715E+00
-4.3344E+00,2.13379E+00,3.83301E+00
-4.3326E+00,2.15332E+00,3.88184E+00
-4.3308E+00,2.14355E+00,4.02832E+00
-4.3290E+00,2.14355E+00,3.97949E+00
-4.3272E+00,2.18262E+00,4.07715E+00
-4.3254E+00,2.15332E+00,4.02832E+00
-4.3236E+00,2.17285E+00,3.97949E+00
-4.3218E+00,2.18262E+00,3.97949E+00
-4.3200E+00,2.17285E+00,4.27246E+00
-4.3182E+00,2.18262E+00,4.02832E+00
-4.3164E+00,2.16309E+00,4.12598E+00
-4.3146E+00,2.19238E+00,4.32129E+00
-4.3128E+00,2.21191E+00,4.41895E+00
-4.3110E+00,2.21191E+00,4.37012E+00
-4.3092E+00,2.22168E+00,4.32129E+00
-4.3074E+00,2.24121E+00,4.41895E+00
-4.3056E+00,2.23145E+00,4.46777E+00
-4.3038E+00,2.25098E+00,4.37012E+00
-4.3020E+00,2.22168E+00,4.46777E+00
-4.3002E+00,2.23145E+00,4.46777E+00
-4.2984E+00,2.25098E+00,4.51660E+00
-4.2966E+00,2.25098E+00,4.51660E+00
-4.2948E+00,2.25098E+00,4.56543E+00
-4.2930E+00,2.23145E+00,4.76074E+00
-4.2912E+00,2.26074E+00,4.66309E+00
-4.2894E+00,2.28027E+00,4.76074E+00
-4.2876E+00,2.26074E+00,4.71191E+00
-4.2858E+00,2.26074E+00,4.76074E+00
-4.2840E+00,2.29004E+00,4.66309E+00
-4.2822E+00,2.28027E+00,4.80957E+00
-4.2804E+00,2.31934E+00,4.71191E+00
-4.2786E+00,2.29004E+00,4.80957E+00
-4.2768E+00,2.30957E+00,4.76074E+00
-4.2750E+00,2.30957E+00,4.95605E+00
-4.2732E+00,2.31934E+00,4.95605E+00
-4.2714E+00,2.32910E+00,4.95605E+00
-4.2696E+00,2.31934E+00,4.90723E+00
-4.2678E+00,2.31934E+00,5.05371E+00
-4.2660E+00,2.32910E+00,5.10254E+00
-4.2642E+00,2.33887E+00,4.95605E+00
-4.2624E+00,2.32910E+00,5.10254E+00
-4.2606E+00,2.35840E+00,5.10254E+00
-4.2588E+00,2.36816E+00,5.29785E+00
-4.2570E+00,2.33887E+00,5.05371E+00
-4.2552E+00,2.35840E+00,5.15137E+00
-4.2534E+00,2.33887E+00,5.20020E+00
-4.2516E+00,2.36816E+00,5.24902E+00
-4.2498E+00,2.33887E+00,5.24902E+00
-4.2480E+00,2.36816E+00,5.34668E+00
-4.2462E+00,2.37793E+00,5.29785E+00
-4.2444E+00,2.38770E+00,5.34668E+00
-4.2426E+00,2.37793E+00,5.29785E+00
-4.2408E+00,2.36816E+00,5.24902E+00
-4.2390E+00,2.40723E+00,5.39551E+00
-4.2372E+00,2.40723E+00,5.34668E+00
-4.2354E+00,2.41699E+00,5.39551E+00
-4.2336E+00,2.39746E+00,5.59082E+00
-4.2318E+00,2.38770E+00,5.44434E+00
-4.2300E+00,2.40723E+00,5.44434E+00
-4.2282E+00,2.41699E+00,5.54199E+00
-4.2264E+00,2.42676E+00,5.49316E+00
-4.2246E+00,2.40723E+00,5.59082E+00
-4.2228E+00,2.39746E+00,5.59082E+00
-4.2210E+00,2.42676E+00,5.68848E+00
-4.2192E+00,2.40723E+00,5.63965E+00
-4.2174E+00,2.42676E+00,5.73730E+00
-4.2156E+00,2.40723E+00,5.68848E+00
-4.2138E+00,2.40723E+00,5.73730E+00
-4.2120E+00,2.40723E+00,5.59082E+00
-4.2102E+00,2.42676E+00,5.68848E+00
-4.2084E+00,2.40723E+00,5.63965E+00
-4.2066E+00,2.39746E+00,5.83496E+00
-4.2048E+00,2.40723E+00,5.78613E+00
-4.2030E+00,2.46582E+00,5.88379E+00
-4.2012E+00,2.42676E+00,5.83496E+00
-4.1994E+00,2.45605E+00,5.88379E+00
-4.1976E+00,2.43652E+00,5.83496E+00
-4.1958E+00,2.42676E+00,5.88379E+00
-4.1940E+00,2.43652E+00,5.78613E+00
-4.1922E+00,2.44629E+00,5.78613E+00
-4.1904E+00,2.41699E+00,6.03027E+00
-4.1886E+00,2.44629E+00,6.03027E+00
-4.1868E+00,2.45605E+00,5.93262E+00
-4.1850E+00,2.43652E+00,6.03027E+00
-4.1832E+00,2.43652E+00,6.12793E+00
-4.1814E+00,2.42676E+00,6.22559E+00
-4.1796E+00,2.42676E+00,6.12793E+00
-4.1778E+00,2.43652E+00,5.98145E+00
-4.1760E+00,2.42676E+00,6.17676E+00
-4.1742E+00,2.44629E+00,6.07910E+00
-4.1724E+00,2.43652E+00,6.03027E+00
-4.1706E+00,2.44629E+00,5.98145E+00
-4.1688E+00,2.43652E+00,5.98145E+00
-4.1670E+00,2.44629E+00,6.12793E+00
-4.1652E+00,2.44629E+00,6.07910E+00
-4.1634E+00,2.44629E+00,6.22559E+00
-4.1616E+00,2.39746E+00,6.32324E+00
-4.1598E+00,2.43652E+00,6.17676E+00
-4.1580E+00,2.40723E+00,6.22559E+00
-4.1562E+00,2.44629E+00,6.37207E+00
-4.1544E+00,2.45605E+00,6.22559E+00
-4.1526E+00,2.44629E+00,6.12793E+00
-4.1508E+00,2.45605E+00,6.42090E+00
-4.1490E+00,2.42676E+00,6.27441E+00
-4.1472E+00,2.41699E+00,6.32324E+00
-4.1454E+00,2.43652E+00,6.37207E+00
-4.1436E+00,2.42676E+00,6.32324E+00
-4.1418E+00,2.43652E+00,6.32324E+00
-4.1400E+00,2.42676E+00,6.37207E+00
-4.1382E+00,2.42676E+00,6.42090E+00
-4.1364E+00,2.43652E+00,6.61621E+00
-4.1346E+00,2.44629E+00,6.32324E+00
-4.1328E+00,2.41699E+00,6.42090E+00
-4.1310E+00,2.41699E+00,6.32324E+00
-4.1292E+00,2.42676E+00,6.46973E+00
-4.1274E+00,2.42676E+00,6.56738E+00
-4.1256E+00,2.41699E+00,6.42090E+00
-4.1238E+00,2.39746E+00,6.51855E+00
-4.1220E+00,2.42676E+00,6.56738E+00
-4.1202E+00,2.40723E+00,6.56738E+00
-4.1184E+00,2.39746E+00,6.46973E+00
-4.1166E+00,2.40723E+00,6.42090E+00
-4.1148E+00,2.39746E+00,6.32324E+00
-4.1130E+00,2.40723E+00,6.61621E+00
-4.1112E+00,2.38770E+00,6.42090E+00
-4.1094E+00,2.39746E+00,6.51855E+00
-4.1076E+00,2.39746E+00,6.61621E+00
-4.1058E+00,2.42676E+00,6.66504E+00
-4.1040E+00,2.37793E+00,6.56738E+00
-4.1022E+00,2.36816E+00,6.56738E+00
-4.1004E+00,2.39746E+00,6.71387E+00
-4.0986E+00,2.38770E+00,6.51855E+00
-4.0968E+00,2.37793E+00,6.76270E+00
-4.0950E+00,2.35840E+00,6.61621E+00
-4.0932E+00,2.39746E+00,6.76270E+00
-4.0914E+00,2.36816E+00,6.56738E+00
-4.0896E+00,2.38770E+00,6.86035E+00
-4.0878E+00,2.39746E+00,6.71387E+00
-4.0860E+00,2.35840E+00,6.71387E+00
-4.0842E+00,2.37793E+00,6.76270E+00
-4.0824E+00,2.34863E+00,6.66504E+00
-4.0806E+00,2.31934E+00,6.66504E+00
-4.0788E+00,2.33887E+00,6.71387E+00
-4.0770E+00,2.32910E+00,6.76270E+00
-4.0752E+00,2.30957E+00,6.76270E+00
-4.0734E+00,2.32910E+00,6.66504E+00
-4.0716E+00,2.32910E+00,6.61621E+00
-4.0698E+00,2.30957E+00,6.71387E+00
-4.0680E+00,2.32910E+00,6.76270E+00
-4.0662E+00,2.31934E+00,6.76270E+00
-4.0644E+00,2.31934E+00,6.66504E+00
-4.0626E+00,2.30957E+00,6.71387E+00
-4.0608E+00,2.29004E+00,6.71387E+00
-4.0590E+00,2.28027E+00,6.71387E+00
-4.0572E+00,2.27051E+00,6.61621E+00
-4.0554E+00,2.29004E+00,6.66504E+00
-4.0536E+00,2.28027E+00,6.86035E+00
-4.0518E+00,2.29004E+00,6.76270E+00
-4.0500E+00,2.26074E+00,6.76270E+00
-4.0482E+00,2.29980E+00,6.90918E+00
-4.0464E+00,2.25098E+00,6.81152E+00
-4.0446E+00,2.24121E+00,6.81152E+00
-4.0428E+00,2.27051E+00,6.86035E+00
-4.0410E+00,2.25098E+00,6.86035E+00
-4.0392E+00,2.26074E+00,6.81152E+00
-4.0374E+00,2.24121E+00,6.76270E+00
-4.0356E+00,2.20215E+00,6.90918E+00
-4.0338E+00,2.22168E+00,6.76270E+00
-4.0320E+00,2.22168E+00,6.76270E+00
-4.0302E+00,2.22168E+00,6.81152E+00
-4.0284E+00,2.22168E+00,6.66504E+00
-4.0266E+00,2.18262E+00,6.76270E+00
-4.0248E+00,2.20215E+00,6.76270E+00
-4.0230E+00,2.17285E+00,6.71387E+00
-4.0212E+00,2.16309E+00,6.81152E+00
-4.0194E+00,2.18262E+00,6.86035E+00
-4.0176E+00,2.18262E+00,6.76270E+00
-4.0158E+00,2.17285E+00,6.66504E+00
-4.0140E+00,2.15332E+00,6.61621E+00
-4.0122E+00,2.14355E+00,6.71387E+00
-4.0104E+00,2.16309E+00,6.71387E+00
-4.0086E+00,2.11426E+00,6.81152E+00
-4.0068E+00,2.14355E+00,6.71387E+00
-4.0050E+00,2.12402E+00,6.90918E+00
-4.0032E+00,2.13379E+00,6.81152E+00
-4.0014E+00,2.16309E+00,6.81152E+00
-3.9996E+00,2.10449E+00,6.76270E+00
-3.9978E+00,2.09473E+00,6.76270E+00
-3.9960E+00,2.10449E+00,6.76270E+00
-3.9942E+00,2.07520E+00,6.76270E+00
-3.9924E+00,2.08496E+00,6.71387E+00
-3.9906E+00,2.07520E+00,6.71387E+00
-3.9888E+00,2.06543E+00,6.76270E+00
-3.9870E+00,2.04590E+00,6.66504E+00
-3.9852E+00,2.04590E+00,6.71387E+00
-3.9834E+00,2.06543E+00,6.66504E+00
-3.9816E+00,2.02637E+00,6.66504E+00
-3.9798E+00,2.03613E+00,6.71387E+00
-3.9780E+00,2.01660E+00,6.61621E+00
-3.9762E+00,2.01660E+00,6.71387E+00
-3.9744E+00,1.99707E+00,6.76270E+00
-3.9726E+00,2.01660E+00,6.66504E+00
-3.9708E+00,1.98730E+00,6.66504E+00
-3.9690E+00,1.98730E+00,6.56738E+00
-3.9672E+00,1.98730E+00,6.56738E+00
-3.9654E+00,1.98730E+00,6.76270E+00
-3.9636E+00,1.95801E+00,6.61621E+00
-3.9618E+00,1.96777E+00,6.46973E+00
-3.9600E+00,1.93848E+00,6.61621E+00
-3.9582E+00,1.89941E+00,6.61621E+00
-3.9564E+00,1.92871E+00,6.56738E+00
-3.9546E+00,1.89941E+00,6.66504E+00
-3.9528E+00,1.91895E+00,6.51855E+00
-3.9510E+00,1.88965E+00,6.56738E+00
-3.9492E+00,1.91895E+00,6.46973E+00
-3.9474E+00,1.88965E+00,6.51855E+00
-3.9456E+00,1.84082E+00,6.46973E+00
-3.9438E+00,1.85059E+00,6.51855E+00
-3.9420E+00,1.86035E+00,6.46973E+00
-3.9402E+00,1.86035E+00,6.42090E+00
-3.9384E+00,1.84082E+00,6.56738E+00
-3.9366E+00,1.83105E+00,6.51855E+00
-3.9348E+00,1.82129E+00,6.37207E+00
-3.9330E+00,1.81152E+00,6.46973E+00
-3.9312E+00,1.78223E+00,6.42090E+00
-3.9294E+00,1.80176E+00,6.42090E+00
-3.9276E+00,1.75293E+00,6.37207E+00
-3.9258E+00,1.78223E+00,6.32324E+00
-3.9240E+00,1.75293E+00,6.42090E+00
-3.9222E+00,1.77246E+00,6.46973E+00
-3.9204E+00,1.73340E+00,6.37207E+00
-3.9186E+00,1.72363E+00,6.32324E+00
-3.9168E+00,1.69434E+00,6.42090E+00
-3.9150E+00,1.70410E+00,6.42090E+00
-3.9132E+00,1.69434E+00,6.42090E+00
-3.9114E+00,1.70410E+00,6.27441E+00
-3.9096E+00,1.65527E+00,6.37207E+00
-3.9078E+00,1.67480E+00,6.27441E+00
-3.9060E+00,1.65527E+00,6.22559E+00
-3.9042E+00,1.65527E+00,6.22559E+00
-3.9024E+00,1.64551E+00,6.17676E+00
-3.9006E+00,1.62598E+00,6.27441E+00
-3.8988E+00,1.59668E+00,6.22559E+00
-3.8970E+00,1.59668E+00,6.12793E+00
-3.8952E+00,1.61621E+00,6.12793E+00
-3.8934E+00,1.58691E+00,6.17676E+00
-3.8916E+00,1.56738E+00,6.22559E+00
-3.8898E+00,1.54785E+00,6.12793E+00
-3.8880E+00,1.54785E+00,5.98145E+00
-3.8862E+00,1.53809E+00,6.07910E+00
-3.8844E+00,1.53809E+00,6.03027E+00
-3.8826E+00,1.54785E+00,6.12793E+00
-3.8808E+00,1.51855E+00,6.17676E+00
-3.8790E+00,1.49902E+00,5.98145E+00
-3.8772E+00,1.51855E+00,6.07910E+00
-3.8754E+00,1.47949E+00,6.17676E+00
-3.8736E+00,1.49902E+00,5.93262E+00
-3.8718E+00,1.45996E+00,5.83496E+00
-3.8700E+00,1.45996E+00,6.03027E+00
-3.8682E+00,1.43066E+00,5.83496E+00
-3.8664E+00,1.40137E+00,6.03027E+00
-3.8646E+00,1.42090E+00,5.83496E+00
-3.8628E+00,1.39160E+00,5.83496E+00
-3.8610E+00,1.39160E+00,5.83496E+00
-3.8592E+00,1.37207E+00,5.83496E+00
-3.8574E+00,1.39160E+00,5.78613E+00
-3.8556E+00,1.36230E+00,5.88379E+00
-3.8538E+00,1.34277E+00,5.88379E+00
-3.8520E+00,1.32324E+00,5.83496E+00
-3.8502E+00,1.33301E+00,5.73730E+00
-3.8484E+00,1.30371E+00,5.73730E+00
-3.8466E+00,1.27441E+00,5.68848E+00
-3.8448E+00,1.30371E+00,5.73730E+00
-3.8430E+00,1.28418E+00,5.68848E+00
-3.8412E+00,1.25488E+00,5.68848E+00
-3.8394E+00,1.22559E+00,5.63965E+00
-3.8376E+00,1.21582E+00,5.59082E+00
-3.8358E+00,1.24512E+00,5.68848E+00
-3.8340E+00,1.21582E+00,5.54199E+00
-3.8322E+00,1.18652E+00,5.59082E+00
-3.8304E+00,1.19629E+00,5.49316E+00
-3.8286E+00,1.17676E+00,5.49316E+00
-3.8268E+00,1.17676E+00,5.44434E+00
-3.8250E+00,1.14746E+00,5.49316E+00
-3.8232E+00,1.14746E+00,5.39551E+00
-3.8214E+00,1.14746E+00,5.44434E+00
-3.8196E+00,1.11816E+00,5.39551E+00
-3.8178E+00,1.10840E+00,5.49316E+00
-3.8160E+00,1.09863E+00,5.29785E+00
-3.8142E+00,1.10840E+00,5.39551E+00
-3.8124E+00,1.04980E+00,5.34668E+00
-3.8106E+00,1.03027E+00,5.20020E+00
-3.8088E+00,1.05957E+00,5.20020E+00
-3.8070E+00,1.03027E+00,5.24902E+00
-3.8052E+00,1.01074E+00,5.20020E+00
-3.8034E+00,1.03027E+00,5.20020E+00
-3.8016E+00,1.00098E+00,5.10254E+00
-3.7998E+00,9.81445E-01,5.15137E+00
-3.7980E+00,9.81445E-01,5.00488E+00
-3.7962E+00,9.61914E-01,5.05371E+00
-3.7944E+00,9.22852E-01,5.05371E+00
-3.7926E+00,9.32617E-01,5.15137E+00
-3.7908E+00,9.61914E-01,5.00488E+00
-3.7890E+00,9.03320E-01,4.95605E+00
-3.7872E+00,9.03320E-01,5.00488E+00
-3.7854E+00,8.64258E-01,4.95605E+00
-3.7836E+00,8.64258E-01,4.90723E+00
-3.7818E+00,8.54492E-01,4.80957E+00
-3.7800E+00,8.54492E-01,4.80957E+00
-3.7782E+00,8.54492E-01,4.80957E+00
-3.7764E+00,8.25195E-01,4.90723E+00
-3.7746E+00,7.95898E-01,4.71191E+00
-3.7728E+00,8.05664E-01,4.80957E+00
-3.7710E+00,7.86133E-01,4.66309E+00
-3.7692E+00,7.56836E-01,4.66309E+00
-3.7674E+00,7.47070E-01,4.80957E+00
-3.7656E+00,7.47070E-01,4.76074E+00
-3.7638E+00,7.27539E-01,4.61426E+00
-3.7620E+00,7.37305E-01,4.71191E+00
-3.7602E+00,7.08008E-01,4.51660E+00
-3.7584E+00,6.98242E-01,4.56543E+00
-3.7566E+00,6.78711E-01,4.61426E+00
-3.7548E+00,6.49414E-01,4.46777E+00
-3.7530E+00,6.29883E-01,4.37012E+00
-3.7512E+00,6.49414E-01,4.37012E+00
-3.7494E+00,6.29883E-01,4.32129E+00
-3.7476E+00,6.00586E-01,4.32129E+00
-3.7458E+00,6.00586E-01,4.32129E+00
-3.7440E+00,5.71289E-01,4.32129E+00
-3.7422E+00,5.71289E-01,4.27246E+00
-3.7404E+00,5.41992E-01,4.32129E+00
-3.7386E+00,5.61523E-01,4.12598E+00
-3.7368E+00,5.51758E-01,4.12598E+00
-3.7350E+00,5.02930E-01,4.27246E+00
-3.7332E+00,4.63867E-01,4.12598E+00
-3.7314E+00,4.73633E-01,4.22363E+00
-3.7296E+00,4.63867E-01,4.12598E+00
-3.7278E+00,4.54102E-01,3.97949E+00
-3.7260E+00,4.44336E-01,4.07715E+00
-3.7242E+00,4.24805E-01,3.93066E+00
-3.7224E+00,4.24805E-01,4.02832E+00
-3.7206E+00,4.05273E-01,3.68652E+00
-3.7188E+00,3.75977E-01,3.83301E+00
-3.7170E+00,3.66211E-01,3.88184E+00
-3.7152E+00,3.85742E-01,3.88184E+00
-3.7134E+00,3.36914E-01,3.73535E+00
-3.7116E+00,3.36914E-01,3.68652E+00
-3.7098E+00,3.27148E-01,3.58887E+00
-3.7080E+00,2.88086E-01,3.63770E+00
-3.7062E+00,2.88086E-01,3.58887E+00
-3.7044E+00,2.88086E-01,3.58887E+00
-3.7026E+00,2.49023E-01,3.58887E+00
-3.7008E+00,2.68555E-01,3.63770E+00
-3.6990E+00,2.68555E-01,3.44238E+00
-3.6972E+00,2.39258E-01,3.44238E+00
-3.6954E+00,2.00195E-01,3.44238E+00
-3.6936E+00,2.09961E-01,3.44238E+00
-3.6918E+00,2.00195E-01,3.34473E+00
-3.6900E+00,1.51367E-01,3.24707E+00
-3.6882E+00,1.31836E-01,3.39355E+00
-3.6864E+00,1.61133E-01,3.39355E+00
-3.6846E+00,1.41602E-01,3.24707E+00
-3.6828E+00,1.31836E-01,3.14941E+00
-3.6810E+00,1.12305E-01,3.10059E+00
-3.6792E+00,1.02539E-01,3.00293E+00
-3.6774E+00,4.39453E-02,3.14941E+00
-3.6756E+00,8.30078E-02,3.14941E+00
-3.6738E+00,2.44141E-02,3.14941E+00
-3.6720E+00,3.41797E-02,3.00293E+00
-3.6702E+00,3.41797E-02,3.00293E+00
-3.6684E+00,-4.88281E-03,2.95410E+00
-3.6666E+00,-3.41797E-02,3.10059E+00
-3.6648E+00,-5.37109E-02,2.90527E+00
-3.6630E+00,-2.44141E-02,2.85645E+00
-3.6612E+00,-4.39453E-02,2.85645E+00
-3.6594E+00,-7.32422E-02,2.95410E+00
-3.6576E+00,-9.27734E-02,2.75879E+00
-3.6558E+00,-7.32422E-02,2.70996E+00
-3.6540E+00,-1.12305E-01,2.70996E+00
-3.6522E+00,-1.12305E-01,2.61230E+00
-3.6504E+00,-1.31836E-01,2.61230E+00
-3.6486E+00,-1.41602E-01,2.51465E+00
-3.6468E+00,-1.51367E-01,2.66113E+00
-3.6450E+00,-1.61133E-01,2.61230E+00
-3.6432E+00,-1.80664E-01,2.51465E+00
-3.6414E+00,-2.00195E-01,2.36816E+00
-3.6396E+00,-2.19727E-01,2.46582E+00
-3.6378E+00,-2.09961E-01,2.36816E+00
-3.6360E+00,-2.49023E-01,2.41699E+00
-3.6342E+00,-2.68555E-01,2.17285E+00
-3.6324E+00,-2.58789E-01,2.31934E+00
-3.6306E+00,-2.68555E-01,2.12402E+00
-3.6288E+00,-2.78320E-01,2.17285E+00
-3.6270E+00,-2.97852E-01,2.17285E+00
-3.6252E+00,-3.07617E-01,2.27051E+00
-3.6234E+00,-3.46680E-01,2.07520E+00
-3.6216E+00,-3.56445E-01,2.12402E+00
-3.6198E+00,-3.85742E-01,1.97754E+00
-3.6180E+00,-3.66211E-01,1.97754E+00
-3.6162E+00,-3.95508E-01,1.92871E+00
-3.6144E+00,-3.95508E-01,1.97754E+00
-3.6126E+00,-4.05273E-01,1.78223E+00
-3.6108E+00,-4.54102E-01,1.83105E+00
-3.6090E+00,-4.54102E-01,1.83105E+00
-3.6072E+00,-4.63867E-01,1.83105E+00
-3.6054E+00,-4.44336E-01,1.73340E+00
-3.6036E+00,-4.83398E-01,1.68457E+00
-3.6018E+00,-5.02930E-01,1.63574E+00
-3.6000E+00,-5.02930E-01,1.73340E+00
-3.5982E+00,-5.32227E-01,1.68457E+00
-3.5964E+00,-5.12695E-01,1.68457E+00
-3.5946E+00,-5.51758E-01,1.58691E+00
-3.5928E+00,-5.71289E-01,1.44043E+00
-3.5910E+00,-5.90820E-01,1.44043E+00
-3.5892E+00,-5.90820E-01,1.39160E+00
-3.5874E+00,-6.10352E-01,1.44043E+00
-3.5856E+00,-5.81055E-01,1.24512E+00
-3.5838E+00,-6.49414E-01,1.24512E+00
-3.5820E+00,-6.49414E-01,1.24512E+00
-3.5802E+00,-6.78711E-01,1.19629E+00
-3.5784E+00,-6.49414E-01,1.09863E+00
-3.5766E+00,-6.98242E-01,1.09863E+00
-3.5748E+00,-6.78711E-01,1.04980E+00
-3.5730E+00,-7.17773E-01,1.09863E+00
-3.5712E+00,-7.27539E-01,1.00098E+00
-3.5694E+00,-7.47070E-01,9.03320E-01
-3.5676E+00,-7.27539E-01,1.04980E+00
-3.5658E+00,-7.86133E-01,8.54492E-01
-3.5640E+00,-7.76367E-01,9.03320E-01
-3.5622E+00,-7.95898E-01,8.54492E-01
-3.5604E+00,-8.05664E-01,9.52148E-01
-3.5586E+00,-8.25195E-01,7.56836E-01
-3.5568E+00,-8.54492E-01,8.05664E-01
-3.5550E+00,-8.44727E-01,7.08008E-01
-3.5532E+00,-8.54492E-01,7.08008E-01
-3.5514E+00,-8.54492E-01,7.08008E-01
-3.5496E+00,-8.83789E-01,6.10352E-01
-3.5478E+00,-8.83789E-01,5.61523E-01
